[weather.met.weather]
!Title  =  Namwon  2007-2020
latitude  =34.6856
Longitude  =126.9216
!  TAV  and  AMP  inserted  by  'tav_amp'  on  31/12/2020  at  10:00  for  period  from      1/2007  to  366/2020  (ddd/yyyy)
tav  =    13.78  (oC)          !  annual  average  ambient  temperature
amp  =    16.15  (oC)          !  annual  amplitude  in  mean  monthly  temperature
  
  
site  year  day  radn  maxt  mint  rain  evap
Jangheung  2010  204  12.17  32.5  23.5  0.0  3.696
Jangheung  2010  205  8.159  30.2  23.0  18.5  2.59
Jangheung  2010  206  9.25  31.0  22.3  2.0  2.881
Jangheung  2010  207  12.997  30.5  22.8  1.5  3.649
Jangheung  2010  208  12.09  30.2  23.0  3.5  3.608
Jangheung  2010  209  8.418  27.6  23.9  59.5  2.827
Jangheung  2010  210  7.956  28.9  23.8  3.5  2.507
Jangheung  2010  211  11.36  31.7  24.1  0.0  3.279
Jangheung  2010  212  11.337  32.2  23.5  0.0  3.46
Jangheung  2010  213  13.96  33.1  25.4  0.0  4.155
Jangheung  2010  214  12.831  34.7  24.9  0.0  3.83
Jangheung  2010  215  10.713  30.5  26.0  0.0  3.234
Jangheung  2010  216  11.458  31.1  26.0  0.0  3.498
Jangheung  2010  217  12.42  31.3  24.4  6.5  3.927
Jangheung  2010  218  10.855  31.5  26.8  1.5  3.59
Jangheung  2010  219  14.776  30.7  23.1  0.0  4.141
Jangheung  2010  220  21.098  31.2  21.1  0.0  5.402
Jangheung  2010  221  19.963  32.2  21.4  0.2  5.498
Jangheung  2010  222  7.462  28.5  25.8  120.5  2.847
Jangheung  2010  223  9.51  30.5  24.9  28.5  3.625
Jangheung  2010  224  15.042  32.2  22.8  0.0  4.131
Jangheung  2010  225  7.491  29.9  24.7  28.5  2.387
Jangheung  2010  226  7.572  29.9  26.1  0.0  2.533
Jangheung  2010  227  7.652  30.8  27.1  6.5  2.62
Jangheung  2010  228  9.683  31.9  24.8  5.0  3.211
Jangheung  2010  229  9.109  28.9  24.3  90.5  2.653
Jangheung  2010  230  13.616  30.8  24.1  0.0  3.743
Jangheung  2010  231  19.186  31.8  22.7  0.0  5.025
Jangheung  2010  232  19.889  32.2  23.4  0.0  5.266
Jangheung  2010  233  18.975  33.7  23.9  0.0  5.072
Jangheung  2010  234  14.414  31.9  22.8  0.0  4.023
Jangheung  2010  235  17.046  33.6  23.9  0.0  4.698
Jangheung  2010  236  13.359  31.2  23.6  0.0  3.783
Jangheung  2010  237  9.259  30.8  24.4  30.5  2.713
Jangheung  2010  238  9.327  29.2  21.6  57.5  2.729
Jangheung  2010  239  6.845  27.5  23.8  30.5  2.396
Jangheung  2010  240  6.811  27.6  24.7  137.5  2.496
Jangheung  2010  241  8.257  30.8  25.0  11.5  2.64
Jangheung  2010  242  7.164  29.2  24.5  4.5  2.192
Jangheung  2010  243  9.653  30.1  23.1  5.5  2.794
Jangheung  2010  244  11.08  30.7  23.5  30.0  3.748
Jangheung  2010  245  10.194  31.9  24.7  8.5  3.263
Jangheung  2010  246  16.414  30.3  23.5  0.0  4.347
Jangheung  2010  247  14.163  31.1  22.3  0.0  3.844
Jangheung  2010  248  10.366  30.6  23.0  0.0  3.233
Jangheung  2010  249  6.486  27.9  24.6  16.0  2.556
Jangheung  2010  250  6.448  28.3  23.2  2.5  2.104
Jangheung  2010  251  7.233  26.5  21.2  0.5  2.5
Jangheung  2010  252  7.499  26.8  20.6  0.0  2.494
Jangheung  2010  253  10.832  30.8  22.5  0.0  3.102
Jangheung  2010  254  6.7  29.5  24.6  23.5  2.268
Jangheung  2010  255  10.926  29.6  18.9  19.0  3.343
Jangheung  2010  256  13.503  29.2  18.6  0.0  3.211
Jangheung  2010  257  11.016  29.0  18.2  0.5  2.808
Jangheung  2010  258  12.567  28.5  18.7  0.5  3.04
Jangheung  2010  259  15.608  30.3  18.2  0.0  3.627
Jangheung  2010  260  14.634  31.6  17.8  0.0  3.377
Jangheung  2010  261  16.747  29.5  16.1  0.0  3.739
Jangheung  2010  262  9.929  31.0  18.6  0.0  2.669
Jangheung  2010  263  11.055  32.3  22.2  0.5  2.992
Jangheung  2010  264  11.484  31.9  22.7  8.5  3.185
Jangheung  2010  265  6.036  26.5  18.4  4.5  2.054
Jangheung  2010  266  14.473  25.7  15.9  0.0  3.278
Jangheung  2010  267  13.229  26.3  13.2  0.0  2.833
Jangheung  2010  268  12.188  25.4  12.3  0.0  2.707
Jangheung  2010  269  5.67  21.6  14.8  0.1  1.584
Jangheung  2010  270  7.831  25.1  14.8  0.0  1.958
Jangheung  2010  271  14.072  23.1  10.7  0.0  3.325
Jangheung  2010  272  7.82  23.5  9.6  0.0  2.13
Jangheung  2010  273  15.231  24.2  9.3  0.0  2.937
Jangheung  2010  274  13.261  26.1  7.6  0.0  2.541
Jangheung  2010  275  7.097  25.4  13.7  26.0  2.055
Jangheung  2010  276  10.212  24.5  15.2  9.5  2.706
Jangheung  2010  277  6.809  21.1  12.5  2.5  1.946
Jangheung  2010  278  8.88  21.4  10.0  0.5  2.064
Jangheung  2010  279  14.6  24.2  8.6  0.0  2.528
Jangheung  2010  280  14.236  25.1  10.4  0.0  2.697
Jangheung  2010  281  5.971  21.7  14.9  9.0  1.429
Jangheung  2010  282  10.262  24.9  14.5  0.0  2.17
Jangheung  2010  283  13.519  26.2  11.4  0.0  2.587
Jangheung  2010  284  6.456  24.9  12.5  0.0  1.594
Jangheung  2010  285  12.366  25.4  13.1  0.0  2.647
Jangheung  2010  286  8.037  21.2  10.5  0.0  1.877
Jangheung  2010  287  8.242  20.7  9.1  0.0  2.19
Jangheung  2010  288  13.872  20.8  6.7  0.0  2.815
Jangheung  2010  289  8.645  22.2  4.8  0.0  1.565
Jangheung  2010  290  11.006  24.1  8.4  0.0  1.876
Jangheung  2010  291  11.275  24.7  9.8  0.0  1.937
Jangheung  2010  292  11.027  25.2  9.2  0.0  1.987
Jangheung  2010  293  9.162  25.2  10.4  0.0  2.115
Jangheung  2010  294  9.435  24.5  13.0  0.0  2.061
Jangheung  2010  295  11.725  23.6  12.0  0.0  2.569
Jangheung  2010  296  5.199  23.0  13.1  0.0  2.27
Jangheung  2010  297  4.49  19.9  16.2  17.0  1.149
Jangheung  2010  298  9.5  18.2  9.7  0.0  2.995
Jangheung  2010  299  12.643  10.8  0.6  0.0  3.166
Jangheung  2010  300  9.693  16.6  0.2  0.0  1.711
Jangheung  2010  301  12.392  15.9  3.5  0.0  2.385
Jangheung  2010  302  12.309  20.1  0.8  0.0  1.791
Jangheung  2010  303  10.135  21.6  6.0  0.0  1.673
Jangheung  2010  304  10.545  19.3  4.9  0.0  1.926
Jangheung  2010  305  11.587  18.1  4.1  0.0  1.98
Jangheung  2010  306  10.561  13.7  5.1  0.0  2.589
Jangheung  2010  307  11.827  15.6  -0.2  0.0  1.586
Jangheung  2010  308  11.124  18.0  0.3  0.0  1.398
Jangheung  2010  309  8.95  19.6  3.3  0.0  1.289
Jangheung  2010  310  10.128  20.7  3.5  0.0  1.417
Jangheung  2010  311  9.676  19.5  1.4  0.0  1.251
Jangheung  2010  312  6.552  15.2  5.9  2.0  1.851
Jangheung  2010  313  7.648  12.5  2.7  0.0  2.185
Jangheung  2010  314  7.294  14.9  -0.4  0.0  0.991
Jangheung  2010  315  5.589  17.3  3.1  13.0  1.377
Jangheung  2010  316  10.345  17.1  2.4  0.0  2.0
Jangheung  2010  317  5.661  15.5  -0.2  0.0  0.913
Jangheung  2010  318  7.625  16.6  4.6  0.0  2.009
Jangheung  2010  319  10.455  10.2  -1.2  0.0  2.545
Jangheung  2010  320  9.22  11.4  -2.3  0.0  1.182
Jangheung  2010  321  8.728  14.8  -1.8  0.1  0.979
Jangheung  2010  322  9.406  15.0  -2.2  0.0  0.962
Jangheung  2010  323  7.11  15.0  -2.0  0.0  0.804
Jangheung  2010  324  8.438  18.2  -1.1  0.0  0.959
Jangheung  2010  325  6.958  17.9  2.8  0.0  1.033
Jangheung  2010  326  8.991  13.8  3.6  7.5  1.832
Jangheung  2010  327  9.088  15.3  -1.4  0.0  1.157
Jangheung  2010  328  6.069  16.1  0.5  0.0  1.08
Jangheung  2010  329  5.968  11.1  3.3  0.0  1.695
Jangheung  2010  330  10.012  9.6  -2.3  0.0  1.783
Jangheung  2010  331  5.979  13.9  -4.2  0.2  1.27
Jangheung  2010  332  8.113  9.4  -2.4  0.0  1.373
Jangheung  2010  333  6.758  13.5  -3.2  1.0  0.837
Jangheung  2010  334  4.791  17.3  2.1  0.0  0.749
Jangheung  2010  335  8.014  19.8  -1.0  0.0  0.907
Jangheung  2010  336  3.443  15.4  3.5  0.0  0.797
Jangheung  2010  337  8.368  11.2  -0.8  0.0  2.468
Jangheung  2010  338  9.435  13.4  -4.6  0.0  0.819
Jangheung  2010  339  8.382  17.1  -1.8  0.0  0.891
Jangheung  2010  340  6.451  11.7  3.6  0.0  1.658
Jangheung  2010  341  9.013  7.1  -0.7  0.0  2.117
Jangheung  2010  342  6.483  9.2  -5.7  1.0  0.953
Jangheung  2010  343  9.172  7.6  -4.4  0.0  1.507
Jangheung  2010  344  6.047  14.5  -6.2  0.0  1.161
Jangheung  2010  345  7.517  11.6  -3.2  0.0  1.898
Jangheung  2010  346  3.264  7.4  -5.7  0.2  1.056
Jangheung  2010  347  3.257  10.3  4.9  21.0  0.733
Jangheung  2010  348  6.071  6.7  -1.3  0.0  1.567
Jangheung  2010  349  7.538  1.4  -5.1  0.0  1.218
Jangheung  2010  350  8.871  3.5  -6.8  0.0  0.829
Jangheung  2010  351  4.11  8.4  -1.7  0.0  0.858
Jangheung  2010  352  8.86  11.9  -4.3  0.0  0.696
Jangheung  2010  353  5.444  14.2  -1.3  0.0  0.935
Jangheung  2010  354  8.722  14.4  -1.8  0.0  1.028
Jangheung  2010  355  5.444  15.3  -3.7  0.0  0.658
Jangheung  2010  356  7.923  12.6  -3.3  0.0  0.884
Jangheung  2010  357  5.449  9.5  -3.3  0.0  1.021
Jangheung  2010  358  7.397  0.1  -6.4  0.0  1.191
Jangheung  2010  359  6.331  0.5  -7.6  0.0  0.822
Jangheung  2010  360  5.13  1.3  -3.0  0.5  0.875
Jangheung  2010  361  7.02  6.9  -3.1  0.0  1.227
Jangheung  2010  362  4.743  6.8  -1.6  3.0  1.089
Jangheung  2010  363  7.987  5.1  -2.4  0.0  1.086
Jangheung  2010  364  3.615  2.6  -3.1  21.5  0.623
Jangheung  2010  365  3.286  -0.3  -10.0  6.0  0.587
Jangheung  2011  1  9.328  0.8  -13.1  0.0  0.627
Jangheung  2011  2  9.284  3.4  -11.8  0.0  0.819
Jangheung  2011  3  7.403  2.7  -4.2  0.0  1.118
Jangheung  2011  4  5.309  3.7  -6.1  0.0  1.016
Jangheung  2011  5  4.78  3.7  0.2  0.0  1.355
Jangheung  2011  6  4.935  1.2  -1.8  0.2  1.131
Jangheung  2011  7  9.36  1.4  -6.1  0.0  1.24
Jangheung  2011  8  8.497  5.6  -8.8  0.0  0.738
Jangheung  2011  9  4.095  3.0  -5.0  0.0  1.191
Jangheung  2011  10  9.747  -0.1  -6.5  0.0  1.367
Jangheung  2011  11  7.903  3.0  -7.9  0.0  0.964
Jangheung  2011  12  9.619  0.8  -8.5  0.0  1.238
Jangheung  2011  13  9.03  2.5  -10.9  0.0  0.689
Jangheung  2011  14  8.789  6.0  -9.9  0.0  0.925
Jangheung  2011  15  7.769  0.3  -8.6  0.2  1.332
Jangheung  2011  16  7.524  -3.1  -9.9  0.0  0.881
Jangheung  2011  17  10.066  1.0  -6.7  0.0  1.174
Jangheung  2011  18  5.307  3.2  -8.5  0.0  0.76
Jangheung  2011  19  8.007  3.6  -6.9  0.0  0.932
Jangheung  2011  20  6.531  1.0  -6.3  0.0  1.117
Jangheung  2011  21  9.337  2.2  -5.9  0.0  1.358
Jangheung  2011  22  9.464  5.0  -8.8  0.0  1.179
Jangheung  2011  23  4.96  7.3  -2.3  0.2  1.383
Jangheung  2011  24  4.107  -0.3  -4.7  1.0  0.893
Jangheung  2011  25  9.114  1.9  -5.4  0.0  1.064
Jangheung  2011  26  9.32  2.0  -7.9  0.0  0.967
Jangheung  2011  27  9.378  1.7  -5.1  0.0  1.541
Jangheung  2011  28  9.212  2.6  -5.3  0.0  1.686
Jangheung  2011  29  7.603  0.1  -9.2  0.1  1.048
Jangheung  2011  30  10.324  0.0  -9.5  0.2  0.88
Jangheung  2011  31  11.311  2.3  -7.6  0.0  1.212
Jangheung  2011  32  10.459  8.0  -9.0  0.0  1.045
Jangheung  2011  33  10.762  10.0  -4.7  0.0  1.147
Jangheung  2011  34  10.834  10.8  -7.7  0.0  1.013
Jangheung  2011  35  10.828  12.5  -5.8  0.0  1.075
Jangheung  2011  36  11.375  11.7  -5.1  0.0  1.256
Jangheung  2011  37  10.579  13.6  -5.8  0.0  1.295
Jangheung  2011  38  9.136  12.0  -2.6  0.0  1.295
Jangheung  2011  39  4.226  5.9  -0.9  5.0  0.707
Jangheung  2011  40  10.559  6.9  -1.0  0.0  1.725
Jangheung  2011  41  4.3  2.5  -1.8  0.0  1.224
Jangheung  2011  42  12.259  5.1  -3.4  0.0  1.767
Jangheung  2011  43  10.454  0.3  -5.8  0.5  1.37
Jangheung  2011  44  10.116  4.1  -7.9  0.0  1.298
Jangheung  2011  45  11.019  4.0  -5.6  0.0  1.655
Jangheung  2011  46  12.768  8.4  -6.8  0.0  1.305
Jangheung  2011  47  6.384  9.5  -6.9  6.0  0.919
Jangheung  2011  48  4.575  4.9  0.7  9.0  1.096
Jangheung  2011  49  13.034  10.5  -2.8  0.0  1.583
Jangheung  2011  50  10.985  11.6  -2.9  0.0  1.421
Jangheung  2011  51  12.869  13.5  -1.1  0.0  1.845
Jangheung  2011  52  13.563  13.6  -1.4  0.0  1.799
Jangheung  2011  53  11.393  12.6  -4.6  0.0  1.387
Jangheung  2011  54  9.985  15.3  -1.9  0.0  1.416
Jangheung  2011  55  12.696  19.0  -1.6  0.0  1.878
Jangheung  2011  56  13.313  15.3  -0.6  0.0  2.512
Jangheung  2011  57  12.958  13.4  -2.1  0.5  2.195
Jangheung  2011  58  4.994  13.9  7.6  46.0  1.032
Jangheung  2011  59  5.038  10.8  6.5  7.0  0.922
Jangheung  2011  60  5.623  6.9  0.4  7.5  1.186
Jangheung  2011  61  13.943  5.9  -0.5  0.0  2.392
Jangheung  2011  62  14.124  5.7  -2.1  0.0  2.341
Jangheung  2011  63  15.134  7.4  -1.9  0.0  2.41
Jangheung  2011  64  10.612  10.5  -3.7  0.0  1.644
Jangheung  2011  65  8.363  13.2  -0.9  0.0  1.817
Jangheung  2011  66  14.766  8.3  1.4  0.0  2.668
Jangheung  2011  67  15.139  10.4  -3.6  0.0  2.362
Jangheung  2011  68  15.513  8.6  -3.0  0.0  2.33
Jangheung  2011  69  15.512  10.4  -6.0  0.0  2.026
Jangheung  2011  70  15.129  13.8  -3.1  0.0  2.208
Jangheung  2011  71  13.115  15.0  -1.0  0.0  1.978
Jangheung  2011  72  15.403  20.4  -0.7  0.0  2.273
Jangheung  2011  73  8.063  18.6  1.6  0.0  1.748
Jangheung  2011  74  14.417  9.9  1.1  0.0  3.009
Jangheung  2011  75  13.721  7.6  -0.9  0.0  2.669
Jangheung  2011  76  16.44  10.7  -2.3  0.0  2.858
Jangheung  2011  77  11.619  12.9  -5.4  0.0  2.042
Jangheung  2011  78  7.643  18.0  1.7  0.0  1.662
Jangheung  2011  79  7.792  13.9  8.8  20.0  1.59
Jangheung  2011  80  7.047  14.6  6.5  2.0  1.633
Jangheung  2011  81  13.484  7.5  0.9  0.0  3.223
Jangheung  2011  82  16.964  10.2  -1.8  0.0  2.894
Jangheung  2011  83  15.539  12.6  -3.0  1.5  2.438
Jangheung  2011  84  16.324  8.3  -1.5  0.0  3.02
Jangheung  2011  85  17.113  10.4  -6.4  0.0  2.474
Jangheung  2011  86  15.769  14.3  -5.1  0.0  2.418
Jangheung  2011  87  17.07  14.2  -0.8  0.0  2.706
Jangheung  2011  88  11.82  12.6  -3.0  0.0  2.368
Jangheung  2011  89  17.534  16.0  -3.5  0.0  2.676
Jangheung  2011  90  17.817  21.9  -1.0  0.0  2.983
Jangheung  2011  91  17.894  22.0  -2.8  0.0  3.184
Jangheung  2011  92  9.664  18.9  5.3  0.0  2.504
Jangheung  2011  93  6.485  9.6  3.5  7.5  1.234
Jangheung  2011  94  12.477  16.3  2.2  0.0  2.199
Jangheung  2011  95  16.619  18.0  0.0  0.0  2.577
Jangheung  2011  96  14.059  17.9  -1.1  0.0  2.564
Jangheung  2011  97  6.637  15.2  11.6  32.0  1.479
Jangheung  2011  98  16.286  19.5  6.3  3.5  2.96
Jangheung  2011  99  17.301  20.6  2.7  0.0  2.961
Jangheung  2011  100  17.471  22.0  1.6  0.0  3.304
Jangheung  2011  101  18.384  16.0  3.4  1.5  4.162
Jangheung  2011  102  19.301  18.9  -1.8  0.0  3.33
Jangheung  2011  103  19.365  20.6  -0.4  0.0  3.332
Jangheung  2011  104  18.355  22.3  -2.3  0.0  3.374
Jangheung  2011  105  12.399  24.7  13.3  0.4  2.921
Jangheung  2011  106  18.364  19.5  6.2  0.0  3.764
Jangheung  2011  107  18.636  19.2  3.6  0.0  3.437
Jangheung  2011  108  10.154  11.9  5.7  1.0  2.331
Jangheung  2011  109  18.204  16.7  3.8  0.0  3.498
Jangheung  2011  110  19.015  20.4  0.7  0.0  3.294
Jangheung  2011  111  14.177  19.2  1.5  0.0  3.125
Jangheung  2011  112  7.145  15.9  9.4  50.0  1.613
Jangheung  2011  113  18.294  16.8  5.3  0.0  3.63
Jangheung  2011  114  17.031  17.5  3.4  0.0  3.074
Jangheung  2011  115  18.059  20.4  5.2  0.3  3.811
Jangheung  2011  116  7.59  20.3  12.7  21.0  2.028
Jangheung  2011  117  13.759  18.2  5.5  0.1  2.942
Jangheung  2011  118  19.285  17.1  4.2  0.0  3.804
Jangheung  2011  119  18.557  18.0  1.4  0.0  3.694
Jangheung  2011  120  8.58  24.9  16.4  17.5  3.089
Jangheung  2011  121  17.644  19.7  10.7  0.2  4.447
Jangheung  2011  122  17.349  24.5  9.8  0.0  3.9
Jangheung  2011  123  13.85  22.6  11.7  0.0  3.432
Jangheung  2011  124  18.081  22.6  6.2  0.0  3.833
Jangheung  2011  125  21.102  21.5  5.0  0.0  4.438
Jangheung  2011  126  7.516  18.2  10.2  0.4  2.227
Jangheung  2011  127  13.08  26.3  14.9  0.5  3.13
Jangheung  2011  128  16.213  26.3  14.3  0.0  3.721
Jangheung  2011  129  7.582  23.5  16.3  12.0  1.992
Jangheung  2011  130  7.603  23.7  20.1  29.5  2.003
Jangheung  2011  131  7.623  21.9  16.8  62.5  1.929
Jangheung  2011  132  7.865  19.6  12.7  1.0  2.434
Jangheung  2011  133  21.129  23.3  8.3  0.0  4.834
Jangheung  2011  134  21.712  25.5  7.3  0.0  4.55
Jangheung  2011  135  17.392  26.5  6.7  0.0  3.824
Jangheung  2011  136  12.176  24.5  10.5  0.0  2.937
Jangheung  2011  137  20.335  26.2  10.4  0.0  4.311
Jangheung  2011  138  17.791  23.0  10.3  0.0  3.801
Jangheung  2011  139  15.914  23.3  15.9  0.0  3.917
Jangheung  2011  140  14.816  26.5  18.7  0.0  3.787
Jangheung  2011  141  11.594  28.2  18.6  0.0  3.191
Jangheung  2011  142  11.722  22.8  16.1  3.0  2.974
Jangheung  2011  143  9.278  17.2  11.1  15.5  2.242
Jangheung  2011  144  19.798  26.9  9.5  0.0  4.493
Jangheung  2011  145  10.647  23.9  11.3  0.0  3.623
Jangheung  2011  146  7.865  20.4  15.7  2.5  2.578
Jangheung  2011  147  8.436  22.4  15.7  0.5  2.373
Jangheung  2011  148  13.368  24.8  15.7  0.0  3.285
Jangheung  2011  149  20.091  29.4  14.8  0.0  4.877
Jangheung  2011  150  18.761  23.9  13.9  0.0  4.143
Jangheung  2011  151  7.919  18.4  15.5  0.1  2.199
Jangheung  2011  152  12.963  23.9  15.6  0.0  3.367
Jangheung  2011  153  17.113  25.9  17.9  0.0  4.078
Jangheung  2011  154  17.681  24.9  16.4  0.0  4.332
Jangheung  2011  155  18.248  27.3  17.5  0.0  4.501
Jangheung  2011  156  18.815  30.0  17.2  0.0  4.66
Jangheung  2011  157  13.898  27.7  16.5  0.0  3.677
Jangheung  2011  158  16.031  28.6  16.1  0.0  4.225
Jangheung  2011  159  20.737  30.2  14.7  0.0  5.159
Jangheung  2011  160  8.992  24.9  17.3  0.0  2.63
Jangheung  2011  161  7.989  24.0  19.2  13.0  2.22
Jangheung  2011  162  15.155  28.9  16.8  5.5  3.878
Jangheung  2011  163  14.823  26.6  18.6  0.2  3.828
Jangheung  2011  164  15.721  26.5  16.8  0.0  3.969
Jangheung  2011  165  9.234  25.4  16.4  0.0  2.624
Jangheung  2011  166  8.006  23.9  17.1  0.0  2.619
Jangheung  2011  167  12.37  26.7  18.7  0.0  4.104
Jangheung  2011  168  14.72  26.7  17.6  0.0  3.841
Jangheung  2011  169  9.128  25.3  18.7  0.0  2.651
Jangheung  2011  170  17.516  27.2  18.5  0.0  4.456
Jangheung  2011  171  14.943  30.3  18.2  0.0  4.027
Jangheung  2011  172  17.961  30.6  17.9  0.5  4.712
Jangheung  2011  173  8.009  26.2  21.9  57.5  2.305
Jangheung  2011  174  8.566  29.4  24.5  1.0  3.063
Jangheung  2011  175  8.34  28.5  23.8  10.5  2.807
Jangheung  2011  176  8.002  25.9  23.1  75.0  2.49
Jangheung  2011  177  7.999  25.9  21.6  66.0  3.232
Jangheung  2011  178  16.152  27.3  19.5  0.0  4.223
Jangheung  2011  179  10.226  26.7  18.8  13.0  2.709
Jangheung  2011  180  9.551  28.4  22.8  0.5  2.688
Jangheung  2011  181  7.982  25.6  22.2  29.5  2.233
Jangheung  2011  182  7.977  28.1  22.5  0.5  2.294
Jangheung  2011  183  9.869  29.4  23.1  0.0  2.777
Jangheung  2011  184  7.965  29.1  22.8  5.0  2.469
Jangheung  2011  185  17.555  29.3  19.5  29.5  4.606
Jangheung  2011  186  19.555  32.6  17.6  0.0  4.958
Jangheung  2011  187  7.942  23.0  20.3  28.0  2.131
Jangheung  2011  188  7.934  27.3  21.2  4.5  2.517
Jangheung  2011  189  12.051  30.8  24.1  7.0  3.596
Jangheung  2011  190  7.916  25.6  21.7  188.5  2.177
Jangheung  2011  191  8.463  28.0  23.2  13.0  2.397
Jangheung  2011  192  9.01  27.8  24.5  0.0  2.864
Jangheung  2011  193  7.885  26.9  24.9  12.5  2.458
Jangheung  2011  194  7.873  27.0  25.1  0.5  2.447
Jangheung  2011  195  7.861  27.0  25.1  60.0  2.348
Jangheung  2011  196  16.864  29.4  24.5  2.5  4.379
Jangheung  2011  197  14.401  29.6  25.1  0.0  3.933
Jangheung  2011  198  19.946  31.6  22.9  0.0  5.232
Jangheung  2011  199  20.261  33.8  23.0  0.0  5.765
Jangheung  2011  200  19.908  36.1  22.7  0.0  5.595
Jangheung  2011  201  14.223  34.4  25.1  0.0  4.403
Jangheung  2011  202  7.765  26.2  22.4  0.0  2.548
Jangheung  2011  203  11.411  26.1  21.3  0.0  3.229
Jangheung  2011  204  12.614  31.8  20.6  0.0  3.408
Jangheung  2011  205  9.933  28.8  22.8  0.0  2.946
Jangheung  2011  206  15.344  28.1  20.3  0.0  4.09
Jangheung  2011  207  7.681  28.5  25.5  4.0  2.579
Jangheung  2011  208  11.758  32.4  25.9  0.3  4.083
Jangheung  2011  209  15.054  32.6  24.7  0.0  4.556
Jangheung  2011  210  17.02  33.8  23.3  2.0  4.729
Jangheung  2011  211  12.023  31.8  23.9  2.5  3.437
Jangheung  2011  212  13.213  31.0  23.3  0.0  3.809
Jangheung  2011  213  8.225  28.1  24.6  66.0  2.411
Jangheung  2011  214  19.333  30.7  23.7  19.5  5.144
Jangheung  2011  215  12.915  30.5  25.2  0.5  3.883
Jangheung  2011  216  20.148  33.0  23.1  0.0  5.404
Jangheung  2011  217  18.794  32.9  23.6  0.0  5.605
Jangheung  2011  218  11.294  31.6  26.6  0.0  4.698
Jangheung  2011  219  7.427  28.9  24.6  134.5  3.955
Jangheung  2011  220  13.21  30.9  25.1  2.5  4.529
Jangheung  2011  221  7.378  28.1  25.2  9.5  2.297
Jangheung  2011  222  8.773  30.2  25.4  2.0  2.601
Jangheung  2011  223  10.82  31.2  25.3  1.0  3.177
Jangheung  2011  224  8.5  30.2  25.0  0.0  2.59
Jangheung  2011  225  7.273  27.4  24.4  2.0  2.375
Jangheung  2011  226  9.529  30.1  23.4  0.0  2.762
Jangheung  2011  227  9.172  29.9  22.9  0.0  2.631
Jangheung  2011  228  9.683  31.1  24.3  0.0  2.816
Jangheung  2011  229  8.243  31.7  24.6  22.0  2.432
Jangheung  2011  230  11.13  29.0  22.8  0.5  3.083
Jangheung  2011  231  7.101  26.8  21.4  0.0  2.058
Jangheung  2011  232  7.071  22.9  19.6  58.0  1.867
Jangheung  2011  233  7.04  25.6  19.8  2.0  1.956
Jangheung  2011  234  7.009  23.1  20.0  3.5  1.943
Jangheung  2011  235  6.977  22.3  19.4  11.5  1.97
Jangheung  2011  236  6.945  26.2  20.4  0.5  2.048
Jangheung  2011  237  6.912  26.4  21.4  1.5  2.009
Jangheung  2011  238  7.73  28.3  21.0  17.5  2.281
Jangheung  2011  239  10.032  29.6  22.5  0.0  2.884
Jangheung  2011  240  15.291  30.0  21.3  0.0  3.94
Jangheung  2011  241  17.458  31.3  21.2  0.0  4.378
Jangheung  2011  242  13.177  32.4  21.5  0.0  3.465
Jangheung  2011  243  8.285  31.6  23.8  0.0  2.444
Jangheung  2011  244  17.693  34.2  22.4  0.0  4.675
Jangheung  2011  245  17.628  32.7  20.9  0.0  4.578
Jangheung  2011  246  16.205  33.3  21.5  0.0  4.264
Jangheung  2011  247  13.018  30.3  19.2  0.0  3.424
Jangheung  2011  248  15.662  29.3  18.7  0.0  3.853
Jangheung  2011  249  17.255  29.3  16.3  0.0  3.9
Jangheung  2011  250  15.017  29.7  13.4  0.0  3.456
Jangheung  2011  251  11.556  28.6  17.1  0.0  2.925
Jangheung  2011  252  7.704  28.9  20.4  0.3  2.268
Jangheung  2011  253  6.331  23.4  20.5  11.5  1.855
Jangheung  2011  254  6.496  28.0  20.8  2.5  1.892
Jangheung  2011  255  8.894  29.9  21.9  0.0  2.485
Jangheung  2011  256  15.123  30.5  21.3  0.0  3.678
Jangheung  2011  257  15.355  30.5  20.5  0.0  3.7
Jangheung  2011  258  15.583  33.1  19.3  0.0  3.794
Jangheung  2011  259  15.308  33.7  20.2  0.0  3.879
Jangheung  2011  260  11.14  33.1  21.4  2.0  3.025
Jangheung  2011  261  7.301  28.0  21.2  4.0  2.253
Jangheung  2011  262  5.966  23.2  17.8  0.0  2.457
Jangheung  2011  263  10.463  25.3  14.2  0.0  2.392
Jangheung  2011  264  12.663  24.4  12.2  0.0  2.691
Jangheung  2011  265  14.355  25.7  10.2  0.0  2.886
Jangheung  2011  266  16.227  27.6  9.2  0.0  3.065
Jangheung  2011  267  16.141  26.1  9.8  0.0  3.116
Jangheung  2011  268  11.318  26.3  11.0  0.0  2.407
Jangheung  2011  269  15.677  26.5  11.2  0.0  3.057
Jangheung  2011  270  13.961  26.3  10.2  0.0  2.768
Jangheung  2011  271  5.68  25.1  14.0  0.0  1.639
Jangheung  2011  272  5.541  22.3  19.1  5.0  1.533
Jangheung  2011  273  9.656  23.5  13.0  0.0  3.545
Jangheung  2011  274  11.098  21.6  11.2  0.0  3.164
Jangheung  2011  275  9.624  20.0  10.3  0.0  3.198
Jangheung  2011  276  14.311  21.9  6.3  0.0  2.466
Jangheung  2011  277  15.058  23.4  4.7  0.0  2.492
Jangheung  2011  278  10.632  25.1  9.9  0.0  2.156
