[weather.met.weather]
!Title  =  Namwon  2007-2020
latitude  =35.4885
Longitude  =128.7464
!  TAV  and  AMP  inserted  by  'tav_amp'  on  31/12/2020  at  10:00  for  period  from      1/2007  to  366/2020  (ddd/yyyy)
tav  =    14.03  (oC)          !  annual  average  ambient  temperature
amp  =    16.68  (oC)          !  annual  amplitude  in  mean  monthly  temperature
  
  
site  year  day  radn  maxt  mint  rain  evap
Miryang  2009  245  17.506  29.8  16.4  0.0  4.274
Miryang  2009  246  16.298  31.0  15.1  0.0  3.839
Miryang  2009  247  6.933  27.8  19.2  0.0  2.228
Miryang  2009  248  15.547  31.6  17.8  0.0  3.768
Miryang  2009  249  17.844  33.8  17.8  0.0  4.27
Miryang  2009  250  13.674  32.3  20.0  0.0  3.748
Miryang  2009  251  10.345  27.9  21.5  0.0  3.386
Miryang  2009  252  11.92  29.1  19.4  0.0  3.199
Miryang  2009  253  16.019  30.4  16.5  0.0  3.934
Miryang  2009  254  9.983  28.5  18.3  0.5  2.677
Miryang  2009  255  11.138  27.9  16.7  0.5  2.966
Miryang  2009  256  17.202  29.8  13.3  0.0  3.742
Miryang  2009  257  6.22  24.7  16.1  0.5  1.783
Miryang  2009  258  16.441  29.8  14.8  0.0  3.652
Miryang  2009  259  15.566  29.9  13.7  0.0  3.644
Miryang  2009  260  15.092  29.0  16.8  0.0  3.583
Miryang  2009  261  16.787  31.8  14.7  0.0  4.084
Miryang  2009  262  14.445  26.5  19.1  0.0  4.387
Miryang  2009  263  16.126  28.8  14.0  0.0  3.534
Miryang  2009  264  5.824  24.1  17.0  0.4  1.697
Miryang  2009  265  10.432  28.2  16.8  0.0  2.686
Miryang  2009  266  9.693  27.0  18.7  3.0  2.216
Miryang  2009  267  11.938  30.3  18.7  0.0  2.988
Miryang  2009  268  6.129  28.0  19.3  0.0  1.914
Miryang  2009  269  12.366  29.0  18.0  0.0  3.073
Miryang  2009  270  5.563  21.9  18.0  17.0  1.468
Miryang  2009  271  5.519  22.4  18.1  0.5  1.499
Miryang  2009  272  6.414  26.8  17.5  0.0  1.883
Miryang  2009  273  5.432  25.8  15.4  0.0  1.568
Miryang  2009  274  12.268  29.3  13.2  10.5  2.665
Miryang  2009  275  13.023  27.3  17.2  32.5  2.969
Miryang  2009  276  15.058  26.4  12.3  0.0  3.071
Miryang  2009  277  13.591  26.7  9.5  0.0  2.583
Miryang  2009  278  14.234  25.2  9.5  0.0  2.537
Miryang  2009  279  9.157  24.7  8.3  0.0  1.97
Miryang  2009  280  5.304  23.9  13.2  0.0  3.027
Miryang  2009  281  9.297  23.2  12.0  0.0  2.752
Miryang  2009  282  14.139  23.3  8.2  0.0  2.494
Miryang  2009  283  12.982  24.3  8.5  0.0  2.333
Miryang  2009  284  13.16  24.1  8.1  0.0  2.328
Miryang  2009  285  8.243  24.3  9.2  0.0  1.724
Miryang  2009  286  13.246  24.4  7.9  0.0  2.367
Miryang  2009  287  9.683  19.1  9.1  2.5  1.91
Miryang  2009  288  12.549  23.8  6.7  0.0  2.025
Miryang  2009  289  12.978  22.9  5.7  0.0  2.124
Miryang  2009  290  11.694  23.0  9.2  4.0  2.309
Miryang  2009  291  12.886  22.2  6.8  0.0  2.19
Miryang  2009  292  10.856  23.9  7.2  0.0  2.574
Miryang  2009  293  12.708  20.3  6.4  0.0  2.102
Miryang  2009  294  12.37  23.7  3.9  0.0  1.876
Miryang  2009  295  11.455  23.3  5.6  0.0  1.888
Miryang  2009  296  11.786  24.1  4.9  0.0  1.982
Miryang  2009  297  10.474  23.8  6.6  0.0  1.945
Miryang  2009  298  11.377  23.5  8.2  0.0  2.159
Miryang  2009  299  11.54  24.2  9.0  0.0  1.945
Miryang  2009  300  10.572  23.7  6.9  0.0  1.669
Miryang  2009  301  10.577  23.7  6.2  0.0  1.694
Miryang  2009  302  6.681  23.5  11.1  0.0  1.321
Miryang  2009  303  8.529  24.6  11.1  0.0  1.559
Miryang  2009  304  9.804  25.0  9.1  0.0  2.099
Miryang  2009  305  6.449  22.0  6.3  0.5  2.139
Miryang  2009  306  11.377  11.6  1.8  0.0  2.331
Miryang  2009  307  11.299  13.8  -2.6  0.0  1.594
Miryang  2009  308  8.686  16.3  -1.6  0.0  1.221
Miryang  2009  309  7.783  21.5  5.5  0.0  1.267
Miryang  2009  310  8.564  22.9  5.9  0.0  1.404
Miryang  2009  311  7.824  25.3  9.3  0.0  1.424
Miryang  2009  312  3.861  22.0  13.3  14.5  0.983
Miryang  2009  313  4.502  22.8  15.1  0.2  1.298
Miryang  2009  314  3.798  17.4  13.9  3.0  1.895
Miryang  2009  315  3.767  14.2  9.8  0.0  2.185
Miryang  2009  316  4.472  14.8  10.3  0.0  1.842
Miryang  2009  317  3.707  14.4  12.0  5.0  0.959
Miryang  2009  318  9.426  16.8  2.5  0.0  1.776
Miryang  2009  319  8.934  9.7  0.9  0.0  1.485
Miryang  2009  320  5.854  8.1  2.1  0.0  1.627
Miryang  2009  321  5.601  8.1  0.8  0.0  1.926
Miryang  2009  322  9.844  9.3  -3.3  0.0  1.142
Miryang  2009  323  9.078  11.3  -0.8  0.0  1.039
Miryang  2009  324  7.756  10.8  -1.8  0.0  1.049
Miryang  2009  325  9.681  10.6  -1.7  0.0  1.084
Miryang  2009  326  7.81  11.1  -5.1  0.0  0.757
Miryang  2009  327  9.51  15.6  -4.2  0.0  0.831
Miryang  2009  328  9.185  15.4  -2.4  0.0  0.899
Miryang  2009  329  7.551  15.8  -2.3  0.0  0.821
Miryang  2009  330  9.303  18.2  -0.7  0.0  0.859
Miryang  2009  331  6.587  17.7  3.8  0.0  0.911
Miryang  2009  332  8.605  15.3  1.1  0.0  0.97
Miryang  2009  333  3.329  10.8  5.1  13.0  0.616
Miryang  2009  334  4.396  11.1  1.6  1.5  0.711
Miryang  2009  335  8.904  12.4  -0.9  0.0  0.851
Miryang  2009  336  7.051  12.1  -1.9  0.0  0.712
Miryang  2009  337  8.032  13.1  0.2  0.0  1.111
Miryang  2009  338  8.875  13.1  -2.0  0.0  0.747
Miryang  2009  339  7.244  9.1  0.6  1.5  1.669
Miryang  2009  340  8.886  6.2  -3.2  0.0  1.403
Miryang  2009  341  8.861  10.8  -6.1  0.0  0.799
Miryang  2009  342  7.379  12.3  -5.1  0.0  0.815
Miryang  2009  343  3.193  10.0  -0.1  0.5  0.657
Miryang  2009  344  3.184  10.2  5.6  6.5  0.563
Miryang  2009  345  5.153  17.1  7.3  9.5  0.763
Miryang  2009  346  8.631  15.2  4.3  0.0  1.096
Miryang  2009  347  5.002  13.2  -0.1  0.0  0.751
Miryang  2009  348  8.342  9.2  -3.4  0.0  1.193
Miryang  2009  349  3.414  4.0  -0.4  0.0  1.267
Miryang  2009  350  6.948  1.6  -6.2  0.0  1.225
Miryang  2009  351  8.514  3.2  -8.5  0.0  0.761
Miryang  2009  352  8.509  1.9  -8.6  0.0  0.903
Miryang  2009  353  8.506  3.7  -9.2  0.0  0.937
Miryang  2009  354  7.197  5.0  -8.1  0.0  0.692
Miryang  2009  355  8.571  5.2  -6.6  0.0  0.76
Miryang  2009  356  8.509  10.6  -8.7  0.0  0.56
Miryang  2009  357  8.12  13.0  -3.5  0.3  0.637
Miryang  2009  358  6.423  12.2  -2.1  0.0  0.611
Miryang  2009  359  4.003  12.1  -1.7  0.0  0.896
Miryang  2009  360  8.669  5.1  -4.5  0.0  1.114
Miryang  2009  361  6.841  7.0  -8.2  0.0  0.809
Miryang  2009  362  8.695  3.5  -7.2  0.0  0.784
Miryang  2009  363  8.579  6.0  -9.8  0.0  0.662
Miryang  2009  364  8.068  6.8  -4.4  0.0  1.171
Miryang  2009  365  8.748  -0.1  -8.9  0.0  1.201
Miryang  2010  1  8.77  3.0  -10.1  0.0  0.603
Miryang  2010  2  5.67  7.7  -7.9  0.0  0.639
Miryang  2010  3  8.885  5.1  -6.5  0.0  0.909
Miryang  2010  4  4.57  5.4  -3.8  0.5  0.92
Miryang  2010  5  8.873  1.6  -8.1  0.0  0.935
Miryang  2010  6  8.971  0.9  -11.1  0.0  0.817
Miryang  2010  7  9.003  1.8  -10.1  0.0  0.82
Miryang  2010  8  9.037  4.9  -10.6  0.0  0.617
Miryang  2010  9  6.36  6.1  -8.2  0.0  0.721
Miryang  2010  10  3.461  4.5  -3.6  0.0  0.755
Miryang  2010  11  7.715  5.7  -4.2  0.0  0.939
Miryang  2010  12  6.791  0.8  -7.2  0.0  1.292
Miryang  2010  13  9.371  -1.1  -9.5  0.0  1.074
Miryang  2010  14  9.071  3.1  -12.2  0.0  0.611
Miryang  2010  15  8.63  6.6  -8.4  0.0  0.78
Miryang  2010  16  9.511  7.8  -10.0  0.0  0.749
Miryang  2010  17  9.561  9.7  -10.6  0.0  0.761
Miryang  2010  18  8.768  11.6  -8.9  0.0  0.744
Miryang  2010  19  7.756  12.4  -7.6  0.0  0.815
Miryang  2010  20  3.539  16.4  5.8  16.5  0.749
Miryang  2010  21  8.705  11.3  -1.0  0.0  1.519
Miryang  2010  22  9.905  4.2  -5.7  0.0  1.188
Miryang  2010  23  9.964  4.6  -6.1  0.0  1.018
Miryang  2010  24  10.097  8.5  -7.1  0.0  0.851
Miryang  2010  25  9.868  9.2  -3.6  0.0  1.349
Miryang  2010  26  10.223  7.3  -7.7  0.0  0.931
Miryang  2010  27  6.9  8.3  -7.6  10.0  0.743
Miryang  2010  28  9.318  11.4  -0.5  0.0  1.1
Miryang  2010  29  10.497  8.2  -4.7  0.0  1.123
Miryang  2010  30  8.095  8.3  -5.9  0.0  0.93
Miryang  2010  31  7.926  13.1  0.3  0.0  1.056
Miryang  2010  32  4.119  9.1  0.2  0.0  0.878
Miryang  2010  33  6.668  3.9  -4.0  0.0  1.566
Miryang  2010  34  11.009  3.4  -8.7  0.0  1.448
Miryang  2010  35  11.085  4.3  -7.2  0.0  1.343
Miryang  2010  36  11.084  7.2  -8.1  0.0  1.16
Miryang  2010  37  11.318  8.1  -6.2  0.0  1.321
Miryang  2010  38  10.142  10.3  -8.7  0.0  1.17
Miryang  2010  39  4.138  7.2  2.9  9.0  0.698
Miryang  2010  40  4.176  8.5  4.5  10.0  0.721
Miryang  2010  41  4.213  8.9  6.2  8.5  0.793
Miryang  2010  42  4.252  7.5  2.5  14.5  0.938
Miryang  2010  43  4.452  4.6  1.1  0.2  0.853
Miryang  2010  44  5.875  4.1  -1.3  1.0  0.915
Miryang  2010  45  4.779  4.9  -4.1  0.0  0.936
Miryang  2010  46  9.841  9.0  -3.0  0.0  1.417
Miryang  2010  47  11.322  7.4  -2.6  0.0  1.496
Miryang  2010  48  10.487  7.6  -3.5  0.0  1.284
Miryang  2010  49  11.821  6.4  -4.3  0.0  1.588
Miryang  2010  50  12.243  7.7  -6.6  0.0  1.433
Miryang  2010  51  12.924  11.0  -6.3  0.0  1.319
Miryang  2010  52  8.325  12.1  -4.8  0.0  1.226
Miryang  2010  53  12.163  16.5  -2.2  0.0  1.493
Miryang  2010  54  13.198  18.4  -1.7  0.0  1.726
Miryang  2010  55  8.778  19.3  -1.4  0.0  1.72
Miryang  2010  56  4.83  17.6  14.4  50.5  1.545
Miryang  2010  57  4.873  14.4  5.1  8.5  1.158
Miryang  2010  58  4.917  8.9  2.7  0.0  1.281
Miryang  2010  59  13.748  15.9  0.5  0.0  1.75
Miryang  2010  60  5.005  9.1  5.2  12.0  1.023
Miryang  2010  61  5.049  10.6  3.9  0.0  1.041
Miryang  2010  62  12.222  12.4  1.3  0.3  2.145
Miryang  2010  63  5.138  9.2  5.1  7.0  0.94
Miryang  2010  64  5.182  11.1  6.6  1.5  1.013
Miryang  2010  65  5.227  9.9  3.6  2.5  1.313
Miryang  2010  66  6.286  7.7  3.4  0.5  1.589
Miryang  2010  67  7.077  8.2  2.6  0.0  1.717
Miryang  2010  68  7.317  8.0  1.5  2.5  1.328
Miryang  2010  69  8.495  4.9  -2.4  7.5  1.138
Miryang  2010  70  15.422  9.7  -4.6  0.0  1.734
Miryang  2010  71  7.197  15.5  -0.3  0.0  1.658
Miryang  2010  72  11.809  17.1  4.7  0.0  2.345
Miryang  2010  73  5.776  12.3  1.2  0.0  1.28
Miryang  2010  74  5.629  16.8  5.9  14.5  1.51
Miryang  2010  75  14.247  10.7  -0.4  0.0  2.963
Miryang  2010  76  11.911  9.9  -3.4  0.0  1.797
Miryang  2010  77  10.914  8.9  -0.9  0.5  1.797
Miryang  2010  78  15.471  14.5  -4.5  0.0  2.357
Miryang  2010  79  10.262  20.2  10.5  1.5  3.3
Miryang  2010  80  16.725  12.2  2.3  0.0  3.551
Miryang  2010  81  6.629  11.0  0.4  0.0  1.728
Miryang  2010  82  5.98  11.6  4.5  2.0  1.382
Miryang  2010  83  6.123  12.2  7.0  0.0  2.138
Miryang  2010  84  6.066  9.3  2.5  2.0  1.403
Miryang  2010  85  17.259  10.7  -0.8  0.0  3.039
Miryang  2010  86  10.991  13.4  -3.1  0.0  1.899
Miryang  2010  87  12.872  16.4  3.1  0.0  2.565
Miryang  2010  88  17.508  15.7  -1.9  0.0  2.64
Miryang  2010  89  10.557  13.4  0.4  0.0  2.097
Miryang  2010  90  6.317  13.4  5.8  12.0  1.268
Miryang  2010  91  6.358  13.4  8.4  28.5  1.316
Miryang  2010  92  13.502  15.0  2.0  0.0  3.01
Miryang  2010  93  18.316  15.2  2.1  0.0  3.266
Miryang  2010  94  18.082  17.6  -1.0  0.0  2.968
Miryang  2010  95  15.247  22.0  6.3  0.0  3.083
Miryang  2010  96  11.768  21.7  7.5  0.0  2.904
Miryang  2010  97  14.121  13.2  3.6  0.0  2.949
Miryang  2010  98  17.744  17.0  -0.3  0.0  2.901
Miryang  2010  99  8.352  19.2  4.5  0.0  1.965
Miryang  2010  100  7.972  20.7  4.9  0.0  2.022
Miryang  2010  101  6.956  14.8  10.2  0.5  2.135
Miryang  2010  102  6.781  13.2  9.5  4.0  1.735
Miryang  2010  103  16.266  14.9  3.3  0.0  3.731
Miryang  2010  104  10.045  11.3  0.6  3.5  2.471
Miryang  2010  105  14.354  12.0  0.1  0.5  2.368
Miryang  2010  106  16.222  16.5  -0.5  0.0  2.714
Miryang  2010  107  19.168  20.8  0.7  0.0  3.331
Miryang  2010  108  6.989  15.1  2.5  0.0  1.776
Miryang  2010  109  7.022  18.4  8.8  3.0  1.755
Miryang  2010  110  13.09  24.8  11.5  0.5  2.955
Miryang  2010  111  9.678  19.8  9.1  13.0  2.665
Miryang  2010  112  7.118  12.4  8.1  20.0  1.927
Miryang  2010  113  10.183  16.5  7.6  8.5  2.099
Miryang  2010  114  16.838  19.6  5.6  0.1  3.077
Miryang  2010  115  19.166  22.9  3.3  0.0  3.577
Miryang  2010  116  7.239  16.9  8.2  14.0  1.817
Miryang  2010  117  17.842  19.8  6.1  9.5  3.901
Miryang  2010  118  8.715  10.3  1.4  5.5  1.711
Miryang  2010  119  18.583  17.6  4.7  0.0  4.083
Miryang  2010  120  17.421  19.9  2.7  0.0  3.705
Miryang  2010  121  20.967  22.3  2.5  0.0  3.943
Miryang  2010  122  20.57  24.5  5.0  0.0  4.19
Miryang  2010  123  16.436  27.1  12.7  0.0  4.024
Miryang  2010  124  17.79  29.2  11.8  0.0  4.244
Miryang  2010  125  12.432  25.8  12.3  0.0  3.555
Miryang  2010  126  8.715  24.8  16.0  3.0  3.196
Miryang  2010  127  20.759  28.8  11.5  0.0  5.212
Miryang  2010  128  17.703  29.2  9.1  0.0  4.199
Miryang  2010  129  11.659  27.7  12.6  0.0  3.457
Miryang  2010  130  10.689  22.3  15.3  0.5  2.823
Miryang  2010  131  16.243  24.3  10.5  0.1  3.687
Miryang  2010  132  18.373  24.6  8.9  0.0  3.854
Miryang  2010  133  13.748  21.9  9.0  0.0  3.246
Miryang  2010  134  20.642  25.0  8.8  0.0  4.32
Miryang  2010  135  12.463  23.6  7.6  0.0  3.212
Miryang  2010  136  20.916  29.2  10.1  0.0  4.75
Miryang  2010  137  18.498  27.5  10.1  1.5  4.351
Miryang  2010  138  7.748  20.2  17.1  52.5  1.99
Miryang  2010  139  10.098  28.4  17.2  3.0  2.765
Miryang  2010  140  20.118  30.7  14.9  0.0  4.958
Miryang  2010  141  20.027  31.5  12.4  0.0  4.994
Miryang  2010  142  7.812  20.7  14.4  33.0  2.052
Miryang  2010  143  7.827  17.6  14.8  29.5  1.878
Miryang  2010  144  9.733  22.4  15.6  0.0  3.121
Miryang  2010  145  8.077  20.5  15.3  0.5  2.326
Miryang  2010  146  10.762  23.6  13.9  0.0  2.959
Miryang  2010  147  21.8  23.3  10.4  0.0  4.769
Miryang  2010  148  8.783  20.3  9.9  0.0  2.375
Miryang  2010  149  17.15  26.4  12.6  0.0  4.105
Miryang  2010  150  22.175  23.6  10.4  0.0  4.796
Miryang  2010  151  15.947  21.8  9.0  0.0  3.687
Miryang  2010  152  15.401  22.8  9.4  0.0  3.683
Miryang  2010  153  19.089  28.0  10.7  0.0  4.468
Miryang  2010  154  21.327  30.7  13.5  0.0  5.056
Miryang  2010  155  19.776  31.6  14.5  0.0  5.035
Miryang  2010  156  17.443  32.6  15.6  0.0  4.614
Miryang  2010  157  16.113  30.8  17.0  0.0  4.434
Miryang  2010  158  17.012  30.8  15.0  0.0  4.695
Miryang  2010  159  16.126  28.9  17.2  0.0  4.71
Miryang  2010  160  22.263  32.2  14.5  0.0  5.644
Miryang  2010  161  20.038  32.4  15.6  0.0  5.144
Miryang  2010  162  19.931  31.2  14.4  0.0  5.566
Miryang  2010  163  8.23  27.2  20.0  0.0  3.023
Miryang  2010  164  11.132  28.5  21.0  0.0  3.612
Miryang  2010  165  19.717  31.8  19.1  0.0  5.336
Miryang  2010  166  14.926  30.3  20.8  5.5  4.309
Miryang  2010  167  16.599  32.7  19.1  0.0  4.494
Miryang  2010  168  16.823  35.6  20.7  0.0  4.909
Miryang  2010  169  8.021  26.1  20.8  1.0  2.523
Miryang  2010  170  11.475  29.9  20.6  0.0  3.354
Miryang  2010  171  10.583  29.6  21.9  0.0  3.374
Miryang  2010  172  17.934  31.9  20.0  0.0  4.969
Miryang  2010  173  16.484  34.2  19.5  0.0  4.879
Miryang  2010  174  15.591  29.0  19.5  0.0  4.695
Miryang  2010  175  19.708  31.7  17.2  0.0  5.219
Miryang  2010  176  8.013  26.5  19.1  2.0  2.491
Miryang  2010  177  8.01  25.7  20.0  15.5  2.237
Miryang  2010  178  8.229  27.8  22.3  4.0  2.786
Miryang  2010  179  8.002  25.1  21.0  19.0  2.258
Miryang  2010  180  16.565  32.2  22.2  0.0  4.582
Miryang  2010  181  10.996  31.9  23.4  0.0  3.408
Miryang  2010  182  8.098  29.9  23.4  0.0  2.832
Miryang  2010  183  7.98  27.8  24.2  7.0  2.535
Miryang  2010  184  9.197  32.0  23.4  32.5  2.939
Miryang  2010  185  8.189  28.5  23.2  2.5  2.526
Miryang  2010  186  10.626  32.0  22.8  2.0  3.066
Miryang  2010  187  17.729  34.2  23.0  0.0  4.968
Miryang  2010  188  17.941  33.7  21.4  10.0  4.971
Miryang  2010  189  12.931  29.9  21.9  0.0  3.816
Miryang  2010  190  15.14  32.7  21.1  0.0  4.36
Miryang  2010  191  11.687  31.0  21.4  1.0  3.467
Miryang  2010  192  7.901  23.4  20.7  127.0  2.134
Miryang  2010  193  7.89  25.6  20.5  2.0  2.215
Miryang  2010  194  7.878  23.3  20.7  18.5  2.142
Miryang  2010  195  10.083  29.3  20.4  0.0  3.053
Miryang  2010  196  17.828  30.5  19.4  0.4  4.659
Miryang  2010  197  7.84  25.5  21.8  97.0  2.241
Miryang  2010  198  9.93  30.2  24.4  9.5  3.228
Miryang  2010  199  13.236  31.2  23.2  0.0  4.283
Miryang  2010  200  14.989  32.2  23.1  0.1  4.341
Miryang  2010  201  17.846  33.3  23.1  0.0  5.061
Miryang  2010  202  17.052  32.7  23.2  0.2  5.011
Miryang  2010  203  12.831  32.9  24.1  0.0  4.036
Miryang  2010  204  12.039  34.3  22.9  14.5  3.696
Miryang  2010  205  11.688  33.5  21.7  15.5  3.382
Miryang  2010  206  13.432  34.2  22.3  0.0  3.871
Miryang  2010  207  14.402  33.0  22.2  0.0  4.053
Miryang  2010  208  14.709  32.4  22.9  0.0  4.291
Miryang  2010  209  7.639  25.9  23.7  14.0  2.362
Miryang  2010  210  9.049  30.3  22.4  0.5  2.765
Miryang  2010  211  12.874  34.2  24.6  0.0  3.917
Miryang  2010  212  12.959  33.2  24.7  0.0  4.11
Miryang  2010  213  19.188  35.5  25.3  0.0  5.6
Miryang  2010  214  14.441  36.4  24.9  0.4  4.308
Miryang  2010  215  9.591  31.8  24.0  2.5  3.049
Miryang  2010  216  18.322  34.4  25.3  0.0  5.246
Miryang  2010  217  15.444  34.0  25.1  0.0  4.801
Miryang  2010  218  16.067  33.7  25.6  2.5  5.002
Miryang  2010  219  14.833  34.9  23.9  0.0  4.199
Miryang  2010  220  18.722  35.0  24.1  0.0  5.121
Miryang  2010  221  18.682  34.1  23.0  0.3  5.254
Miryang  2010  222  7.771  31.7  25.5  38.0  2.766
Miryang  2010  223  7.527  30.0  25.2  59.5  2.574
Miryang  2010  224  18.666  34.3  23.1  0.0  5.121
Miryang  2010  225  9.744  31.5  24.9  11.0  2.948
Miryang  2010  226  7.226  28.8  24.8  2.0  2.399
Miryang  2010  227  7.844  29.8  27.2  2.0  3.037
Miryang  2010  228  10.185  31.9  26.1  1.0  3.375
Miryang  2010  229  7.891  29.6  23.0  31.0  2.442
Miryang  2010  230  19.353  33.5  23.6  0.0  5.118
Miryang  2010  231  12.867  33.6  24.5  0.0  3.709
Miryang  2010  232  18.712  35.6  23.6  0.0  5.079
Miryang  2010  233  17.697  36.3  24.3  0.0  4.963
Miryang  2010  234  17.111  35.6  24.8  0.0  4.79
Miryang  2010  235  16.845  35.4  23.5  0.0  4.8
Miryang  2010  236  14.348  34.9  24.5  0.0  4.266
Miryang  2010  237  10.06  32.6  22.9  1.5  3.09
Miryang  2010  238  15.094  34.0  23.7  0.0  4.311
Miryang  2010  239  7.234  32.7  23.8  20.0  2.228
Miryang  2010  240  7.303  30.2  23.5  0.1  2.611
Miryang  2010  241  10.311  31.6  24.1  6.5  3.099
Miryang  2010  242  9.847  32.3  23.5  0.1  2.855
Miryang  2010  243  8.445  32.3  23.9  2.0  2.501
Miryang  2010  244  13.3  34.2  23.2  3.0  4.046
Miryang  2010  245  7.946  30.1  24.9  47.0  2.646
Miryang  2010  246  14.433  33.3  23.9  0.0  3.905
Miryang  2010  247  17.059  35.2  22.3  0.0  4.539
Miryang  2010  248  10.499  33.4  24.3  0.0  3.185
Miryang  2010  249  6.442  27.9  23.9  25.0  1.928
Miryang  2010  250  6.608  26.1  22.1  41.0  2.586
Miryang  2010  251  7.18  26.9  19.7  0.0  3.038
Miryang  2010  252  12.124  30.0  17.9  0.0  3.207
Miryang  2010  253  10.543  32.1  20.4  0.0  3.053
Miryang  2010  254  6.243  29.3  23.8  8.5  1.992
Miryang  2010  255  11.138  32.8  20.4  34.0  3.437
Miryang  2010  256  14.793  30.5  18.0  0.0  3.466
Miryang  2010  257  11.42  29.9  19.4  0.2  3.043
Miryang  2010  258  15.145  29.9  17.7  0.0  3.674
Miryang  2010  259  17.253  31.6  15.9  0.0  3.82
Miryang  2010  260  15.883  32.2  16.4  0.0  3.672
Miryang  2010  261  16.787  31.8  17.8  0.0  3.883
Miryang  2010  262  13.463  31.8  17.2  0.0  3.335
Miryang  2010  263  12.218  32.5  22.3  0.0  3.291
Miryang  2010  264  11.175  33.3  21.7  0.0  3.323
Miryang  2010  265  5.781  27.3  16.6  18.0  1.661
Miryang  2010  266  15.771  24.8  14.2  0.5  3.356
Miryang  2010  267  13.955  25.1  11.0  0.0  2.866
Miryang  2010  268  12.536  24.5  11.2  0.0  2.84
Miryang  2010  269  5.797  23.6  11.7  0.0  1.537
Miryang  2010  270  7.458  22.3  13.2  0.0  1.763
Miryang  2010  271  13.914  24.1  9.6  0.0  2.886
Miryang  2010  272  6.32  22.6  9.1  0.0  1.579
Miryang  2010  273  14.307  26.6  12.6  0.0  2.739
Miryang  2010  274  13.012  26.2  10.3  0.0  2.606
Miryang  2010  275  9.23  28.0  11.6  3.0  2.129
Miryang  2010  276  9.258  26.4  13.6  10.0  2.301
Miryang  2010  277  7.912  22.6  11.0  0.0  1.96
Miryang  2010  278  8.493  22.4  11.6  0.0  2.015
Miryang  2010  279  12.693  25.8  13.2  0.0  2.543
Miryang  2010  280  11.257  26.5  12.4  0.0  2.327
Miryang  2010  281  7.682  27.1  14.3  2.5  1.772
Miryang  2010  282  7.625  23.8  14.5  1.0  1.742
Miryang  2010  283  12.183  27.5  13.8  0.0  2.434
Miryang  2010  284  6.892  24.2  11.0  0.3  1.572
Miryang  2010  285  12.282  27.0  13.3  0.0  2.388
Miryang  2010  286  7.046  24.2  13.1  0.0  1.608
Miryang  2010  287  9.162  23.9  12.4  0.0  1.986
Miryang  2010  288  13.585  20.8  7.5  0.0  2.413
Miryang  2010  289  13.236  23.3  5.0  0.0  2.002
Miryang  2010  290  12.718  24.9  7.0  0.0  2.027
Miryang  2010  291  12.631  25.3  7.8  0.0  2.068
Miryang  2010  292  8.914  23.9  9.4  0.0  1.639
Miryang  2010  293  10.443  24.7  9.5  0.0  1.866
Miryang  2010  294  7.865  23.8  10.7  0.0  1.864
Miryang  2010  295  9.049  23.1  10.1  0.0  1.966
Miryang  2010  296  5.766  23.1  8.2  0.0  1.296
Miryang  2010  297  4.407  18.8  15.1  19.0  1.037
Miryang  2010  298  10.073  23.2  10.3  0.0  2.352
Miryang  2010  299  12.188  11.1  0.1  0.0  2.366
Miryang  2010  300  9.445  16.0  -0.6  0.0  1.66
Miryang  2010  301  11.939  17.0  3.1  0.0  1.737
Miryang  2010  302  9.786  19.2  2.1  0.0  1.962
Miryang  2010  303  7.262  18.0  10.3  0.0  2.215
Miryang  2010  304  8.545  19.9  7.5  0.0  1.634
Miryang  2010  305  11.534  19.8  5.0  0.0  1.654
Miryang  2010  306  8.344  15.3  1.8  0.0  1.293
Miryang  2010  307  11.299  15.3  -2.3  0.0  1.405
Miryang  2010  308  11.223  18.6  -0.8  0.0  1.274
Miryang  2010  309  10.765  19.3  0.7  0.0  1.238
Miryang  2010  310  10.768  19.8  0.0  0.0  1.268
Miryang  2010  311  9.563  20.0  1.8  0.0  1.173
Miryang  2010  312  7.469  17.5  2.8  0.0  1.772
Miryang  2010  313  8.986  12.4  0.5  0.0  2.002
Miryang  2010  314  10.562  14.4  -2.4  0.0  1.078
Miryang  2010  315  6.798  17.2  1.5  7.0  1.398
Miryang  2010  316  10.06  17.8  3.9  0.0  1.868
Miryang  2010  317  6.267  14.4  0.2  0.0  0.938
Miryang  2010  318  6.952  18.1  3.3  0.0  1.233
Miryang  2010  319  10.164  11.4  -2.0  0.0  1.74
Miryang  2010  320  10.103  12.8  -4.6  0.0  0.918
Miryang  2010  321  9.113  14.2  -2.8  0.0  1.018
Miryang  2010  322  9.915  15.2  -2.2  0.0  0.94
Miryang  2010  323  7.659  14.9  -2.7  0.0  0.832
Miryang  2010  324  9.734  17.4  -2.7  0.0  0.993
Miryang  2010  325  9.54  18.0  -0.8  0.0  0.968
Miryang  2010  326  7.25  17.7  2.7  0.0  1.249
Miryang  2010  327  8.047  17.6  -1.6  0.0  1.035
Miryang  2010  328  8.63  16.0  1.0  0.0  0.924
Miryang  2010  329  7.689  14.2  2.0  0.0  1.266
Miryang  2010  330  9.372  9.5  -3.7  0.0  1.401
Miryang  2010  331  7.204  13.4  -5.4  0.0  1.306
Miryang  2010  332  8.195  9.6  -3.0  0.0  1.339
Miryang  2010  333  9.452  14.1  -4.4  0.0  0.797
Miryang  2010  334  7.176  17.2  0.2  0.1  0.743
