[weather.met.weather]
!Title  =  Namwon  2007-2020
latitude  =36.2694
Longitude  =126.9229
!  TAV  and  AMP  inserted  by  'tav_amp'  on  31/12/2020  at  10:00  for  period  from      1/2007  to  366/2020  (ddd/yyyy)
tav  =    12.69  (oC)          !  annual  average  ambient  temperature
amp  =    17.22  (oC)          !  annual  amplitude  in  mean  monthly  temperature
  
  
site  year  day  radn  maxt  mint  rain  evap
Buyeo  2009  309  9.058  20.8  7.6  0.0  1.308
Buyeo  2009  310  8.546  21.9  6.8  0.0  1.216
Buyeo  2009  311  4.772  23.0  9.0  0.0  1.021
Buyeo  2009  312  3.774  19.7  14.5  35.5  0.906
Buyeo  2009  313  7.632  22.4  16.0  0.0  1.532
Buyeo  2009  314  3.709  18.5  13.1  0.0  1.739
Buyeo  2009  315  9.63  17.7  8.5  0.0  2.109
Buyeo  2009  316  9.638  14.0  7.1  0.0  2.097
Buyeo  2009  317  3.69  12.4  8.9  1.5  0.943
Buyeo  2009  318  4.374  11.4  3.5  0.5  1.207
Buyeo  2009  319  5.904  6.1  0.3  1.0  0.912
Buyeo  2009  320  3.886  4.8  -0.5  0.0  1.038
Buyeo  2009  321  9.408  5.7  -2.5  0.0  1.042
Buyeo  2009  322  8.933  6.6  -3.9  0.0  0.922
Buyeo  2009  323  5.679  9.2  -2.0  0.0  0.696
Buyeo  2009  324  6.751  8.0  -2.3  0.5  0.815
Buyeo  2009  325  9.605  7.7  -3.1  0.0  1.027
Buyeo  2009  326  9.073  10.3  -5.7  0.0  0.684
Buyeo  2009  327  9.092  15.0  -0.9  0.0  0.773
Buyeo  2009  328  7.346  15.8  -1.5  0.0  0.674
Buyeo  2009  329  4.126  9.7  -1.8  1.0  0.552
Buyeo  2009  330  5.855  14.1  1.0  0.0  0.623
Buyeo  2009  331  3.677  11.9  2.0  0.0  0.683
Buyeo  2009  332  6.933  11.1  -1.4  0.0  0.621
Buyeo  2009  333  3.237  6.0  1.9  7.0  0.503
Buyeo  2009  334  5.144  10.5  1.8  0.0  0.563
Buyeo  2009  335  5.386  12.6  0.7  0.0  0.581
Buyeo  2009  336  3.451  10.4  -1.1  0.0  0.503
Buyeo  2009  337  4.158  8.6  -1.2  1.0  0.617
Buyeo  2009  338  7.155  10.2  -3.9  0.0  0.535
Buyeo  2009  339  5.17  7.2  -3.1  10.0  1.031
Buyeo  2009  340  8.801  4.6  -5.3  0.0  0.698
Buyeo  2009  341  8.776  8.0  -6.8  0.0  0.554
Buyeo  2009  342  3.759  6.7  -4.5  0.0  0.806
Buyeo  2009  343  3.618  9.7  2.2  3.0  1.022
Buyeo  2009  344  3.091  9.1  5.6  15.0  0.569
Buyeo  2009  345  3.083  10.8  6.5  0.3  0.562
Buyeo  2009  346  7.709  11.3  3.4  0.0  0.727
Buyeo  2009  347  6.218  10.2  -2.3  0.0  0.691
Buyeo  2009  348  7.942  7.3  -4.4  0.0  0.743
Buyeo  2009  349  3.443  1.7  -2.7  0.0  1.142
Buyeo  2009  350  8.372  1.4  -8.5  0.0  0.697
Buyeo  2009  351  6.381  1.1  -7.2  0.0  0.49
Buyeo  2009  352  7.721  -1.8  -10.1  0.0  0.573
Buyeo  2009  353  5.543  0.3  -6.5  0.5  0.572
Buyeo  2009  354  4.518  1.7  -7.4  0.5  0.426
Buyeo  2009  355  8.485  2.5  -10.1  0.0  0.424
Buyeo  2009  356  6.696  9.2  -5.4  0.0  0.496
Buyeo  2009  357  4.907  11.3  0.3  0.1  0.552
Buyeo  2009  358  6.257  9.7  -3.6  0.0  0.506
Buyeo  2009  359  3.057  3.5  -4.1  1.5  0.44
Buyeo  2009  360  8.005  -0.3  -7.4  0.0  0.771
Buyeo  2009  361  5.381  -0.5  -9.0  0.5  0.464
Buyeo  2009  362  8.351  0.0  -9.8  0.0  0.468
Buyeo  2009  363  6.046  4.1  -10.7  0.0  0.469
Buyeo  2009  364  4.51  3.8  -4.5  1.0  0.735
Buyeo  2009  365  8.663  -3.4  -11.9  1.5  0.543
Buyeo  2010  1  7.907  -0.1  -13.5  0.0  0.383
Buyeo  2010  2  3.573  5.9  -7.3  0.1  0.576
Buyeo  2010  3  8.278  2.1  -6.1  0.0  0.675
Buyeo  2010  4  3.272  4.6  -3.3  3.0  0.706
Buyeo  2010  5  6.169  -1.0  -10.7  0.4  0.605
Buyeo  2010  6  6.718  -2.5  -12.4  0.0  0.426
Buyeo  2010  7  6.81  -1.7  -9.1  0.0  0.517
Buyeo  2010  8  8.823  1.1  -12.9  0.0  0.428
Buyeo  2010  9  3.348  -0.6  -10.3  0.0  0.384
Buyeo  2010  10  3.233  2.0  -5.9  0.0  0.496
Buyeo  2010  11  3.251  2.0  -4.7  0.0  0.641
Buyeo  2010  12  8.239  -0.3  -6.7  0.0  0.843
Buyeo  2010  13  7.47  -3.6  -12.9  0.0  0.483
Buyeo  2010  14  7.914  0.9  -13.7  0.0  0.477
Buyeo  2010  15  6.867  4.6  -7.2  0.1  0.596
Buyeo  2010  16  9.433  3.6  -11.4  0.0  0.515
Buyeo  2010  17  9.484  4.9  -11.4  0.0  0.569
Buyeo  2010  18  7.123  7.8  -8.4  0.0  0.58
Buyeo  2010  19  5.502  9.0  -5.0  0.0  0.634
Buyeo  2010  20  3.448  9.4  3.4  25.5  0.559
Buyeo  2010  21  9.423  7.4  -5.3  1.5  1.018
Buyeo  2010  22  9.058  2.2  -6.5  0.0  0.833
Buyeo  2010  23  7.134  2.2  -6.6  0.0  0.601
Buyeo  2010  24  5.902  4.9  -5.6  0.0  0.603
Buyeo  2010  25  9.303  3.3  -5.9  0.0  1.018
Buyeo  2010  26  10.083  4.3  -9.7  0.0  0.643
Buyeo  2010  27  5.595  3.5  -7.3  6.5  0.559
Buyeo  2010  28  8.544  7.1  -2.3  0.0  1.009
Buyeo  2010  29  9.554  5.5  -5.8  0.0  0.785
Buyeo  2010  30  7.488  8.3  -4.4  0.0  0.722
Buyeo  2010  31  8.282  9.8  -2.7  0.0  0.819
Buyeo  2010  32  6.482  7.2  -0.1  0.0  0.942
Buyeo  2010  33  9.375  0.9  -7.6  0.0  1.262
Buyeo  2010  34  10.798  -0.4  -9.8  0.0  0.848
Buyeo  2010  35  10.572  2.8  -9.7  0.0  0.794
Buyeo  2010  36  10.725  3.1  -6.3  0.0  1.093
Buyeo  2010  37  11.185  5.2  -10.8  0.0  0.872
Buyeo  2010  38  7.949  8.7  -7.9  0.0  0.908
Buyeo  2010  39  4.052  4.9  1.9  1.5  0.688
Buyeo  2010  40  4.09  6.6  3.3  4.0  0.65
Buyeo  2010  41  4.128  6.4  5.0  7.0  0.71
Buyeo  2010  42  4.167  5.4  1.0  21.5  0.645
Buyeo  2010  43  4.286  3.2  0.2  1.0  0.664
Buyeo  2010  44  6.807  2.3  -3.4  0.0  0.936
Buyeo  2010  45  4.286  2.1  -4.7  0.0  0.79
Buyeo  2010  46  8.622  4.3  -5.3  0.0  1.141
Buyeo  2010  47  11.869  3.7  -6.9  0.0  1.253
Buyeo  2010  48  8.101  3.5  -7.2  0.4  0.945
Buyeo  2010  49  11.549  2.2  -5.3  0.5  1.372
Buyeo  2010  50  11.552  6.7  -6.5  0.1  1.075
Buyeo  2010  51  12.389  10.8  -5.4  0.0  1.185
Buyeo  2010  52  11.975  12.1  -5.1  0.0  1.262
Buyeo  2010  53  7.412  12.5  -2.5  0.0  0.939
Buyeo  2010  54  12.066  18.0  -3.5  0.0  1.413
Buyeo  2010  55  9.586  20.2  -1.7  0.0  1.691
Buyeo  2010  56  4.752  17.4  12.1  49.5  1.094
Buyeo  2010  57  5.662  16.6  7.9  0.0  1.152
Buyeo  2010  58  4.841  11.4  4.9  4.0  1.091
Buyeo  2010  59  8.652  13.5  3.3  0.0  1.335
Buyeo  2010  60  4.93  8.4  4.6  22.5  0.909
Buyeo  2010  61  4.975  7.3  0.4  0.3  0.939
Buyeo  2010  62  12.326  12.4  -1.7  0.0  1.751
Buyeo  2010  63  5.065  7.8  5.4  2.5  1.063
Buyeo  2010  64  5.11  9.2  4.9  6.0  1.013
Buyeo  2010  65  5.156  9.5  3.7  0.5  1.147
Buyeo  2010  66  9.026  9.6  2.2  0.0  1.693
Buyeo  2010  67  10.923  10.1  0.2  0.0  1.962
Buyeo  2010  68  5.292  4.6  -1.5  3.5  0.888
Buyeo  2010  69  5.615  2.2  -2.5  0.5  0.94
Buyeo  2010  70  11.8  8.4  -3.8  0.0  1.532
Buyeo  2010  71  8.42  15.1  3.6  0.0  1.878
Buyeo  2010  72  11.956  12.0  1.6  0.0  2.07
Buyeo  2010  73  6.747  12.4  2.3  0.3  1.825
Buyeo  2010  74  7.367  13.9  4.2  18.0  1.554
Buyeo  2010  75  14.378  7.6  -1.8  0.0  2.178
Buyeo  2010  76  7.762  5.1  -4.1  1.5  1.072
Buyeo  2010  77  15.705  6.3  -3.1  4.0  1.794
Buyeo  2010  78  15.119  14.5  -5.0  0.0  2.035
Buyeo  2010  79  6.276  17.9  5.0  0.0  1.486
Buyeo  2010  80  16.558  9.3  0.2  0.0  2.576
Buyeo  2010  81  5.879  7.2  0.0  0.1  1.17
Buyeo  2010  82  7.398  14.0  3.1  0.1  1.675
Buyeo  2010  83  9.818  15.3  3.9  0.0  2.163
Buyeo  2010  84  8.688  12.2  2.1  0.1  2.347
Buyeo  2010  85  15.609  8.1  -3.4  0.0  2.406
Buyeo  2010  86  9.994  11.5  2.2  0.0  1.887
Buyeo  2010  87  16.972  11.9  0.4  0.0  2.599
Buyeo  2010  88  17.559  14.7  -2.7  0.0  2.418
Buyeo  2010  89  8.449  15.1  0.3  0.0  1.66
Buyeo  2010  90  6.268  9.7  6.1  35.0  1.204
Buyeo  2010  91  6.31  10.8  1.8  12.0  1.191
Buyeo  2010  92  17.377  12.3  -1.3  0.0  2.492
Buyeo  2010  93  17.967  13.2  -1.8  0.0  2.527
Buyeo  2010  94  17.736  17.9  -2.0  0.0  2.638
Buyeo  2010  95  16.266  19.2  4.1  0.0  3.032
Buyeo  2010  96  10.959  14.1  2.8  0.0  2.311
Buyeo  2010  97  18.168  14.9  -1.2  0.0  2.774
Buyeo  2010  98  18.033  17.4  -1.5  0.0  2.707
Buyeo  2010  99  15.914  20.7  3.2  0.0  2.759
Buyeo  2010  100  6.669  16.2  6.0  0.0  1.617
Buyeo  2010  101  9.538  20.2  8.1  0.0  2.536
Buyeo  2010  102  8.321  18.7  10.8  2.0  2.22
Buyeo  2010  103  15.741  11.0  3.6  1.5  2.963
Buyeo  2010  104  9.987  7.9  0.2  0.0  2.112
Buyeo  2010  105  16.174  14.0  -1.5  0.0  2.611
Buyeo  2010  106  18.567  14.9  -0.5  0.0  2.824
Buyeo  2010  107  18.308  17.4  -1.3  0.0  2.793
Buyeo  2010  108  6.958  16.9  3.3  0.0  1.598
Buyeo  2010  109  6.992  20.4  8.7  0.0  1.936
Buyeo  2010  110  13.878  25.0  8.3  0.0  3.127
Buyeo  2010  111  7.059  19.6  8.4  2.5  1.851
Buyeo  2010  112  7.414  13.7  8.0  4.5  1.876
Buyeo  2010  113  16.921  17.3  6.6  0.1  3.099
Buyeo  2010  114  17.508  18.9  4.9  0.0  3.112
Buyeo  2010  115  18.097  22.3  2.0  0.0  3.343
Buyeo  2010  116  7.216  17.4  8.0  32.5  1.778
Buyeo  2010  117  10.172  12.2  5.3  0.5  2.169
Buyeo  2010  118  8.035  9.2  3.3  14.0  1.544
Buyeo  2010  119  19.476  14.7  4.9  0.0  3.454
Buyeo  2010  120  18.541  16.9  5.3  0.0  3.4
Buyeo  2010  121  20.109  19.4  2.1  0.0  3.382
Buyeo  2010  122  20.588  25.9  4.3  0.0  4.043
Buyeo  2010  123  11.783  25.0  17.4  0.0  3.267
Buyeo  2010  124  12.361  26.9  14.9  0.0  3.229
Buyeo  2010  125  11.078  26.6  12.5  0.0  3.318
Buyeo  2010  126  9.572  21.2  9.2  12.0  2.345
Buyeo  2010  127  19.471  22.7  6.4  0.0  3.846
Buyeo  2010  128  18.298  24.7  8.1  0.0  3.86
Buyeo  2010  129  12.067  27.0  11.7  0.0  3.109
Buyeo  2010  130  17.702  23.3  11.2  0.0  4.404
Buyeo  2010  131  18.392  21.8  7.0  0.0  3.642
Buyeo  2010  132  18.752  21.8  6.7  0.0  3.574
Buyeo  2010  133  14.372  22.3  7.2  0.0  2.972
Buyeo  2010  134  21.014  25.4  8.4  0.0  4.352
Buyeo  2010  135  8.682  23.2  10.0  0.0  2.323
Buyeo  2010  136  20.738  27.9  7.8  0.0  4.386
Buyeo  2010  137  17.781  27.6  10.4  16.0  4.128
Buyeo  2010  138  7.744  20.3  17.5  51.0  1.914
Buyeo  2010  139  12.849  24.0  15.4  0.2  2.967
Buyeo  2010  140  19.286  27.0  14.4  0.0  4.359
Buyeo  2010  141  17.536  32.2  13.4  0.0  4.302
Buyeo  2010  142  7.811  23.4  14.4  26.0  2.206
Buyeo  2010  143  7.827  17.4  14.5  31.0  1.826
Buyeo  2010  144  8.174  17.0  13.9  3.0  1.946
Buyeo  2010  145  11.291  19.9  13.0  1.5  2.609
Buyeo  2010  146  15.851  24.4  12.9  0.0  3.714
Buyeo  2010  147  20.08  24.8  12.0  0.0  4.591
Buyeo  2010  148  7.895  19.9  13.6  0.0  2.042
Buyeo  2010  149  18.445  25.7  14.3  0.0  4.193
Buyeo  2010  150  15.906  24.8  14.4  0.0  3.783
Buyeo  2010  151  16.473  24.5  14.4  0.0  4.297
Buyeo  2010  152  22.256  25.4  12.1  0.0  4.88
Buyeo  2010  153  18.604  27.5  11.5  0.0  4.314
Buyeo  2010  154  18.726  29.2  16.1  0.0  4.651
Buyeo  2010  155  21.399  29.7  14.6  0.0  5.253
Buyeo  2010  156  18.966  30.2  13.8  0.0  4.677
Buyeo  2010  157  19.529  32.2  15.4  6.0  4.953
Buyeo  2010  158  22.09  31.4  16.9  0.0  5.302
Buyeo  2010  159  22.319  30.0  15.9  0.0  5.55
Buyeo  2010  160  21.881  32.4  14.7  0.0  5.417
Buyeo  2010  161  17.445  31.6  16.8  0.0  4.494
Buyeo  2010  162  11.898  30.0  16.8  1.0  3.315
Buyeo  2010  163  8.127  25.4  18.5  7.0  2.449
Buyeo  2010  164  10.462  29.9  20.2  0.1  3.209
Buyeo  2010  165  11.797  28.3  21.3  0.1  3.366
Buyeo  2010  166  11.023  29.3  21.0  0.3  3.151
Buyeo  2010  167  13.911  27.9  19.6  0.0  3.7
Buyeo  2010  168  10.471  29.0  18.6  0.0  3.109
Buyeo  2010  169  9.695  31.9  22.6  0.1  3.142
Buyeo  2010  170  9.917  27.9  20.8  6.0  2.859
Buyeo  2010  171  14.467  28.2  19.4  0.5  3.752
Buyeo  2010  172  14.022  28.7  18.4  0.0  3.614
Buyeo  2010  173  14.02  28.1  15.9  0.0  3.767
Buyeo  2010  174  19.343  29.5  17.1  0.0  4.787
Buyeo  2010  175  19.339  30.9  17.4  0.0  4.814
Buyeo  2010  176  16.451  33.8  18.2  5.0  4.501
Buyeo  2010  177  8.906  27.7  20.0  3.5  2.612
Buyeo  2010  178  8.237  24.3  20.4  6.5  2.351
Buyeo  2010  179  13.443  30.1  19.9  0.0  3.569
Buyeo  2010  180  14.878  31.0  19.7  0.0  3.932
Buyeo  2010  181  8.333  28.5  20.8  0.0  2.535
Buyeo  2010  182  7.995  25.7  23.0  0.5  2.287
Buyeo  2010  183  7.988  26.6  24.0  19.0  2.368
Buyeo  2010  184  8.978  28.8  23.5  2.5  2.71
Buyeo  2010  185  8.638  30.0  23.1  0.0  2.617
Buyeo  2010  186  11.619  30.2  22.6  0.4  3.377
Buyeo  2010  187  17.586  31.6  20.4  0.0  4.71
Buyeo  2010  188  19.567  31.4  20.4  0.0  5.311
Buyeo  2010  189  14.133  30.2  19.0  0.5  3.827
Buyeo  2010  190  14.453  31.8  20.6  0.1  3.97
Buyeo  2010  191  10.018  31.9  20.2  0.0  3.245
Buyeo  2010  192  8.569  26.7  20.9  29.0  2.567
Buyeo  2010  193  14.413  30.2  20.9  0.0  4.099
Buyeo  2010  194  14.067  30.1  21.8  0.0  4.079
Buyeo  2010  195  17.475  30.9  20.0  0.0  4.516
Buyeo  2010  196  15.14  31.6  20.4  0.0  4.144
Buyeo  2010  197  7.842  27.8  22.9  21.0  2.361
Buyeo  2010  198  7.827  27.7  23.7  44.0  2.576
Buyeo  2010  199  12.883  31.6  24.5  0.0  4.399
Buyeo  2010  200  15.509  32.5  22.9  0.0  4.436
Buyeo  2010  201  17.802  32.8  22.9  0.0  5.32
Buyeo  2010  202  11.616  32.4  25.8  0.0  4.292
Buyeo  2010  203  15.667  32.5  24.2  0.0  4.553
Buyeo  2010  204  8.279  30.0  22.1  105.0  2.606
Buyeo  2010  205  10.458  30.7  21.8  5.0  2.995
Buyeo  2010  206  11.535  30.5  22.4  23.5  3.181
Buyeo  2010  207  15.134  31.4  22.7  0.0  4.126
Buyeo  2010  208  16.864  32.5  22.6  2.5  4.506
Buyeo  2010  209  9.824  29.6  22.1  9.0  2.874
Buyeo  2010  210  10.787  31.9  23.8  0.0  3.262
Buyeo  2010  211  14.045  31.5  23.8  0.1  3.912
Buyeo  2010  212  10.52  31.2  23.6  0.0  3.134
Buyeo  2010  213  13.77  32.7  26.2  0.0  4.102
Buyeo  2010  214  9.596  31.1  24.5  0.0  2.933
Buyeo  2010  215  14.475  33.5  22.6  0.0  4.059
Buyeo  2010  216  11.068  33.6  25.1  0.3  3.332
Buyeo  2010  217  14.194  34.8  25.6  0.0  4.158
Buyeo  2010  218  11.445  32.0  25.3  11.0  3.399
Buyeo  2010  219  11.74  32.2  24.0  1.0  3.456
Buyeo  2010  220  19.512  33.4  23.1  1.5  5.195
Buyeo  2010  221  19.687  34.9  22.7  0.0  5.328
Buyeo  2010  222  7.968  31.8  25.1  17.0  2.473
Buyeo  2010  223  10.314  32.6  24.4  2.0  3.619
Buyeo  2010  224  9.958  31.5  22.3  14.5  2.978
Buyeo  2010  225  7.234  29.3  25.0  31.5  2.363
Buyeo  2010  226  7.85  29.2  25.4  42.0  2.617
Buyeo  2010  227  7.712  30.4  24.7  50.0  2.574
Buyeo  2010  228  7.68  28.2  22.0  6.5  2.205
Buyeo  2010  229  14.814  32.1  21.7  39.0  3.929
Buyeo  2010  230  15.516  33.0  24.3  0.4  4.262
Buyeo  2010  231  18.559  34.5  24.4  0.0  5.051
Buyeo  2010  232  16.484  33.6  24.5  0.0  4.517
Buyeo  2010  233  16.539  33.9  24.0  0.0  4.412
Buyeo  2010  234  14.473  33.6  23.7  0.0  4.024
Buyeo  2010  235  7.341  30.4  25.3  0.1  2.429
Buyeo  2010  236  7.728  30.3  24.7  29.0  2.343
Buyeo  2010  237  6.954  30.0  23.6  7.5  2.107
Buyeo  2010  238  9.544  29.5  23.9  5.0  2.644
Buyeo  2010  239  11.178  31.5  22.4  0.0  3.162
Buyeo  2010  240  7.996  30.3  24.5  5.5  2.695
Buyeo  2010  241  6.706  27.5  23.6  30.5  2.017
Buyeo  2010  242  6.876  29.4  24.0  0.3  2.057
Buyeo  2010  243  7.15  30.6  22.9  136.5  2.089
Buyeo  2010  244  13.005  32.6  23.5  14.5  3.695
Buyeo  2010  245  10.68  29.4  23.9  12.5  3.527
Buyeo  2010  246  13.097  33.0  23.8  9.5  3.563
Buyeo  2010  247  15.397  32.8  22.9  0.0  3.99
Buyeo  2010  248  12.877  33.8  23.4  7.0  3.443
Buyeo  2010  249  7.112  29.2  23.2  4.0  2.387
Buyeo  2010  250  7.475  27.8  23.1  0.5  2.549
Buyeo  2010  251  6.318  24.9  21.9  0.3  2.025
Buyeo  2010  252  6.277  26.4  20.9  2.0  1.764
Buyeo  2010  253  8.347  30.6  23.9  2.5  2.681
Buyeo  2010  254  6.194  26.3  23.8  48.0  2.04
Buyeo  2010  255  11.444  28.4  20.5  41.5  3.05
Buyeo  2010  256  11.681  29.2  19.9  0.0  2.868
Buyeo  2010  257  8.744  29.1  20.0  0.0  2.304
Buyeo  2010  258  16.195  30.1  19.7  0.0  3.841
Buyeo  2010  259  16.014  31.2  17.3  0.0  3.59
Buyeo  2010  260  16.421  31.6  16.1  0.0  3.558
Buyeo  2010  261  16.726  31.2  16.7  0.0  3.686
Buyeo  2010  262  6.145  27.0  19.0  0.1  1.82
Buyeo  2010  263  6.39  28.5  21.3  2.5  1.892
Buyeo  2010  264  9.138  30.7  21.3  3.5  2.938
Buyeo  2010  265  5.722  23.7  17.0  0.4  1.772
Buyeo  2010  266  15.895  24.0  13.6  0.0  3.293
Buyeo  2010  267  15.045  25.4  12.6  0.0  3.122
Buyeo  2010  268  13.348  25.4  13.2  0.0  2.947
Buyeo  2010  269  8.841  24.3  14.1  0.0  2.086
Buyeo  2010  270  10.937  25.7  12.4  0.0  2.196
Buyeo  2010  271  15.251  21.2  9.5  1.0  3.111
Buyeo  2010  272  6.989  20.4  9.5  0.0  1.639
Buyeo  2010  273  13.957  22.8  6.2  0.0  2.348
Buyeo  2010  274  10.193  24.0  8.4  0.0  2.125
Buyeo  2010  275  5.825  21.1  10.7  6.0  1.541
Buyeo  2010  276  10.782  24.2  14.6  6.0  2.489
Buyeo  2010  277  5.639  19.0  12.7  4.0  1.462
Buyeo  2010  278  8.744  20.9  11.1  0.0  1.795
Buyeo  2010  279  11.904  23.4  9.9  0.0  2.043
Buyeo  2010  280  12.447  25.8  11.3  0.0  2.37
Buyeo  2010  281  6.869  24.3  14.5  0.5  1.771
Buyeo  2010  282  10.691  25.7  14.1  0.0  2.238
Buyeo  2010  283  10.353  25.9  13.4  0.0  2.0
Buyeo  2010  284  4.963  22.5  11.8  0.0  1.281
Buyeo  2010  285  5.092  20.8  11.9  0.0  1.249
Buyeo  2010  286  7.804  20.7  9.7  0.0  1.538
Buyeo  2010  287  6.801  20.7  9.2  0.0  1.425
Buyeo  2010  288  12.537  20.0  6.5  0.0  2.021
Buyeo  2010  289  9.146  21.6  7.8  1.0  1.591
Buyeo  2010  290  9.751  23.2  9.7  0.0  1.684
Buyeo  2010  291  12.524  22.6  7.6  0.0  1.997
Buyeo  2010  292  11.02  24.6  8.2  0.0  1.874
Buyeo  2010  293  8.79  22.6  8.8  0.0  1.613
Buyeo  2010  294  9.791  22.4  7.8  0.0  1.779
Buyeo  2010  295  11.761  23.8  11.1  0.0  2.382
Buyeo  2010  296  7.127  21.5  7.8  0.0  1.547
Buyeo  2010  297  4.406  22.7  12.4  0.3  1.216
Buyeo  2010  298  8.458  16.4  7.7  0.0  2.168
Buyeo  2010  299  11.983  9.7  -0.2  0.0  2.27
Buyeo  2010  300  7.695  13.1  -1.8  0.0  1.369
Buyeo  2010  301  11.733  14.1  -0.4  0.0  1.533
Buyeo  2010  302  11.65  18.5  -0.4  0.0  1.773
Buyeo  2010  303  10.71  19.4  4.0  0.0  1.581
Buyeo  2010  304  8.853  18.9  3.7  0.0  1.378
Buyeo  2010  305  9.941  18.2  2.6  0.0  1.421
Buyeo  2010  306  10.557  12.8  0.0  0.0  1.754
Buyeo  2010  307  9.342  14.9  -1.5  0.0  1.072
Buyeo  2010  308  8.67  17.5  0.4  0.0  1.073
Buyeo  2010  309  7.03  18.6  5.2  0.0  1.031
Buyeo  2010  310  6.678  18.0  8.1  0.0  1.051
Buyeo  2010  311  6.034  16.1  8.0  0.0  0.967
Buyeo  2010  312  5.915  12.6  4.0  4.5  1.771
Buyeo  2010  313  5.576  10.5  2.9  0.5  1.666
Buyeo  2010  314  10.132  13.3  -0.7  0.0  0.955
Buyeo  2010  315  6.727  18.2  1.6  3.0  1.435
Buyeo  2010  316  10.144  15.9  2.9  0.0  1.724
Buyeo  2010  317  9.935  18.4  0.7  0.0  1.159
Buyeo  2010  318  7.016  12.6  5.4  0.0  1.777
Buyeo  2010  319  10.022  9.4  -2.3  0.0  1.44
Buyeo  2010  320  7.912  11.2  -3.4  0.0  0.824
Buyeo  2010  321  8.635  13.8  0.3  0.0  0.88
Buyeo  2010  322  7.814  13.8  -1.2  0.0  0.773
Buyeo  2010  323  4.844  12.4  -2.0  0.0  0.645
Buyeo  2010  324  9.036  17.5  -1.2  0.0  0.808
Buyeo  2010  325  5.953  17.2  1.2  0.0  0.836
Buyeo  2010  326  8.798  12.9  -0.6  3.0  1.483
Buyeo  2010  327  8.137  12.4  -3.5  0.0  0.758
Buyeo  2010  328  3.879  13.4  -0.1  0.0  0.693
Buyeo  2010  329  7.713  9.6  -1.5  0.0  0.999
Buyeo  2010  330  9.09  8.0  -3.5  0.0  0.839
Buyeo  2010  331  5.288  11.5  -4.0  2.0  1.04
Buyeo  2010  332  8.872  5.2  -3.4  0.0  0.904
Buyeo  2010  333  5.502  11.3  0.6  5.5  0.601
Buyeo  2010  334  4.282  14.6  1.8  0.1  0.631
Buyeo  2010  335  7.172  16.7  3.7  0.0  0.754
Buyeo  2010  336  3.253  13.8  3.2  2.5  0.639
Buyeo  2010  337  7.838  10.5  -2.4  0.0  1.424
Buyeo  2010  338  8.662  10.2  -4.3  0.0  0.6
Buyeo  2010  339  4.648  15.4  -1.0  0.0  0.73
Buyeo  2010  340  6.847  9.4  -1.3  0.0  1.081
Buyeo  2010  341  8.451  5.6  -4.9  0.0  0.658
Buyeo  2010  342  3.629  5.7  -5.1  6.0  0.522
Buyeo  2010  343  8.73  6.1  -3.8  0.0  0.525
Buyeo  2010  344  5.997  12.9  -5.6  0.0  0.978
Buyeo  2010  345  8.433  9.3  -6.0  0.0  1.187
Buyeo  2010  346  5.199  4.6  -7.8  0.0  0.934
Buyeo  2010  347  3.069  6.2  1.8  7.0  0.754
Buyeo  2010  348  6.337  4.4  -4.9  0.0  0.977
Buyeo  2010  349  8.316  -3.0  -9.9  0.0  0.674
Buyeo  2010  350  8.436  -0.1  -11.3  0.0  0.522
Buyeo  2010  351  4.844  5.6  -2.9  3.0  0.502
Buyeo  2010  352  8.104  8.4  -6.2  0.0  0.465
Buyeo  2010  353  3.368  10.6  -2.5  0.0  0.535
Buyeo  2010  354  5.606  10.8  -2.3  0.0  0.526
Buyeo  2010  355  7.782  11.9  -1.7  0.0  0.674
Buyeo  2010  356  7.912  9.7  -4.0  0.0  0.479
Buyeo  2010  357  6.764  7.5  -4.3  0.0  0.927
Buyeo  2010  358  7.474  -3.9  -9.4  0.0  0.809
Buyeo  2010  359  6.905  -2.6  -11.6  0.0  0.544
Buyeo  2010  360  6.079  -2.8  -12.0  3.5  0.392
Buyeo  2010  361  6.088  3.4  -12.9  2.0  0.366
Buyeo  2010  362  4.361  6.1  -3.1  2.5  0.62
Buyeo  2010  363  7.658  2.6  -5.3  0.0  0.589
Buyeo  2010  364  4.381  1.5  -9.0  4.5  0.577
Buyeo  2010  365  6.786  -1.8  -13.6  0.0  0.393
Buyeo  2011  1  7.453  0.8  -15.1  0.0  0.351
Buyeo  2011  2  8.578  2.8  -13.7  0.0  0.409
Buyeo  2011  3  6.258  1.6  -12.0  0.0  0.423
Buyeo  2011  4  4.318  0.8  -10.7  0.0  0.421
Buyeo  2011  5  4.662  2.6  -1.9  0.0  0.793
Buyeo  2011  6  8.296  -0.2  -6.7  0.0  0.782
Buyeo  2011  7  8.92  1.3  -12.5  0.0  0.452
Buyeo  2011  8  5.382  2.8  -11.5  0.0  0.434
Buyeo  2011  9  8.527  -0.3  -8.2  0.0  0.822
Buyeo  2011  10  9.097  -1.0  -14.0  0.0  0.52
Buyeo  2011  11  4.789  0.2  -10.2  2.0  0.5
Buyeo  2011  12  9.179  -0.9  -12.0  0.0  0.732
Buyeo  2011  13  9.223  1.9  -14.5  0.0  0.457
Buyeo  2011  14  3.58  2.3  -11.5  0.0  0.512
Buyeo  2011  15  7.547  -1.7  -12.5  0.0  0.863
Buyeo  2011  16  8.545  -4.8  -15.3  0.0  0.505
