[weather.met.weather]
!Title  =  Namwon  2007-2020
latitude  =36.7737
Longitude  =126.4959
!  TAV  and  AMP  inserted  by  'tav_amp'  on  31/12/2020  at  10:00  for  period  from      1/2007  to  366/2020  (ddd/yyyy)
tav  =    12.26  (oC)          !  annual  average  ambient  temperature
amp  =    16.41  (oC)          !  annual  amplitude  in  mean  monthly  temperature
  
  
site  year  day  radn  maxt  mint  rain  evap
Seosan  2009  354  6.35  2.1  -6.3  1.0  0.6
Seosan  2009  355  10.69  3.6  -9.5  0.0  0.7
Seosan  2009  356  5.01  8.4  -3.0  0.0  0.8
Seosan  2009  357  6.69  8.2  -2.7  0.5  2.2
Seosan  2009  358  7.61  8.5  -4.0  0.0  0.9
Seosan  2009  359  1.91  4.9  -3.7  2.5  1.1
Seosan  2009  360  9.06  -1.1  -9.3  0.3  1.6
Seosan  2009  361  3.94  -2.9  -9.2  1.8  0.8
Seosan  2009  362  8.75  -2.1  -11.1  2.0  1.5
Seosan  2009  363  6.07  6.2  -11.5  0.0  2.2
Seosan  2009  364  6.54  5.1  -4.9  4.0  0.8
Seosan  2009  365  10.27  -4.5  -7.2  0.6  1.9
Seosan  2010  1  9.15  -1.0  -10.6  0.0  0.9
Seosan  2010  2  3.91  3.8  -3.3  0.0  2.1
Seosan  2010  3  9.91  -0.5  -6.6  0.0  2.0
Seosan  2010  4  2.81  -1.3  -4.6  4.5  0.3
Seosan  2010  5  7.08  -3.2  -6.1  2.1  0.5
Seosan  2010  6  6.53  -4.2  -8.9  3.3  0.7
Seosan  2010  7  9.25  -4.2  -11.1  0.9  0.8
Seosan  2010  8  8.47  0.5  -13.2  0.0  2.0
Seosan  2010  9  3.13  -0.4  -9.4  0.6  0.9
Seosan  2010  10  5.11  1.6  -8.2  0.0  1.7
Seosan  2010  11  4.89  0.8  -6.2  0.0  1.4
Seosan  2010  12  10.66  -2.8  -9.5  0.0  1.3
Seosan  2010  13  9.52  -6.0  -9.6  1.4  1.3
Seosan  2010  14  9.16  -1.1  -12.2  0.0  1.5
Seosan  2010  15  8.45  1.3  -9.1  0.1  1.1
Seosan  2010  16  11.73  1.2  -11.9  0.0  1.4
Seosan  2010  17  11.1  4.1  -10.5  0.0  2.4
Seosan  2010  18  6.08  5.0  -7.3  0.0  0.6
Seosan  2010  19  5.74  8.8  -3.3  0.1  0.5
Seosan  2010  20  1.17  10.9  3.2  37.5  0.1
Seosan  2010  21  12.27  3.2  -5.0  0.5  1.8
Seosan  2010  22  11.72  -0.1  -6.0  0.0  2.1
Seosan  2010  23  10.7  1.0  -6.8  0.0  1.4
Seosan  2010  24  8.78  5.1  -6.4  0.0  2.8
Seosan  2010  25  12.87  4.6  -5.5  0.0  2.5
Seosan  2010  26  12.93  2.4  -9.8  0.0  2.0
Seosan  2010  27  5.91  5.8  -6.4  4.5  0.2
Seosan  2010  28  11.25  5.2  -2.6  0.0  2.3
Seosan  2010  29  9.06  3.4  -7.0  0.0  1.1
Seosan  2010  30  6.79  6.1  -5.6  0.0  2.9
Seosan  2010  31  7.24  7.7  -3.5  0.0  1.2
Seosan  2010  32  7.04  3.6  -1.5  0.0  1.3
Seosan  2010  33  11.59  -1.4  -8.5  0.0  1.9
Seosan  2010  34  14.44  -3.6  -10.2  0.0  2.0
Seosan  2010  35  12.29  1.4  -10.3  0.7  1.5
Seosan  2010  36  13.62  -0.5  -8.9  0.0  1.8
Seosan  2010  37  14.94  2.7  -11.3  0.0  1.7
Seosan  2010  38  10.11  6.9  -9.9  0.0  1.7
Seosan  2010  39  1.59  6.6  2.3  1.5  0.2
Seosan  2010  40  0.92  4.2  2.4  11.0  0.2
Seosan  2010  41  1.58  3.7  1.7  2.5  0.2
Seosan  2010  42  2.55  4.0  0.2  14.0  0.3
Seosan  2010  43  4.88  1.9  -1.2  0.1  1.1
Seosan  2010  44  10.72  0.9  -5.3  0.0  2.8
Seosan  2010  45  7.94  0.4  -5.4  0.0  1.3
Seosan  2010  46  12.15  2.0  -4.3  0.0  2.0
Seosan  2010  47  16.49  0.2  -7.7  0.0  1.8
Seosan  2010  48  8.74  1.7  -7.4  4.0  0.8
Seosan  2010  49  16.82  0.5  -6.6  0.1  1.5
Seosan  2010  50  16.21  4.3  -6.8  0.0  1.6
Seosan  2010  51  14.49  8.6  -4.2  0.0  1.6
Seosan  2010  52  14.63  9.1  -4.1  0.0  2.7
Seosan  2010  53  10.64  12.5  -2.1  0.0  1.8
Seosan  2010  54  15.94  13.8  -3.9  0.0  2.1
Seosan  2010  55  11.88  17.1  1.5  0.0  4.0
Seosan  2010  56  0.92  17.2  8.7  24.0  0.7
Seosan  2010  57  7.96  13.8  4.5  0.0  1.3
Seosan  2010  58  6.73  11.1  1.6  0.5  0.8
Seosan  2010  59  9.78  9.9  3.9  0.0  0.3
Seosan  2010  60  2.75  6.4  2.1  16.5  0.7
Seosan  2010  61  5.79  6.1  -1.7  0.0  1.1
Seosan  2010  62  16.24  9.6  -3.3  0.0  2.2
Seosan  2010  63  3.13  7.1  5.0  0.5  0.4
Seosan  2010  64  6.11  9.0  4.0  0.0  1.2
Seosan  2010  65  12.35  8.3  1.5  0.0  2.0
Seosan  2010  66  11.86  8.5  3.6  0.0  2.5
Seosan  2010  67  14.78  8.2  0.0  0.0  2.6
Seosan  2010  68  6.68  5.1  -2.8  7.0  1.0
Seosan  2010  69  8.23  1.6  -3.2  5.9  1.6
Seosan  2010  70  18.12  6.6  -5.8  0.0  2.5
Seosan  2010  71  8.21  11.0  0.4  0.0  2.2
Seosan  2010  72  15.73  7.1  -0.1  0.0  3.0
Seosan  2010  73  6.41  14.4  0.6  0.5  1.2
Seosan  2010  74  5.81  14.3  3.2  12.5  1.8
Seosan  2010  75  18.45  4.3  -2.7  0.0  2.9
Seosan  2010  76  6.98  4.0  -4.6  7.0  0.5
Seosan  2010  77  21.97  3.4  -4.4  2.0  2.5
Seosan  2010  78  16.81  11.1  -5.3  0.0  2.4
Seosan  2010  79  3.03  13.1  2.5  0.3  2.0
Seosan  2010  80  21.0  6.6  -1.4  0.0  4.1
Seosan  2010  81  1.92  5.2  -1.2  1.0  0.6
Seosan  2010  82  13.81  9.9  1.3  0.0  2.1
Seosan  2010  83  15.96  14.4  1.7  0.0  3.8
Seosan  2010  84  16.43  8.2  1.6  0.0  4.9
Seosan  2010  85  19.19  6.2  -2.8  0.0  2.8
Seosan  2010  86  4.88  8.2  3.4  0.0  2.1
Seosan  2010  87  23.3  7.9  -0.9  0.0  4.6
Seosan  2010  88  22.15  11.9  -4.1  0.0  4.0
Seosan  2010  89  13.8  13.7  -1.1  0.0  2.9
Seosan  2010  90  1.95  10.6  6.0  26.0  0.6
Seosan  2010  91  1.81  9.3  3.3  4.0  1.4
Seosan  2010  92  22.57  10.2  -1.6  0.0  4.1
Seosan  2010  93  24.34  10.2  -2.7  0.0  4.5
Seosan  2010  94  21.79  13.0  -2.0  0.0  4.0
Seosan  2010  95  14.98  16.0  2.0  0.0  2.8
Seosan  2010  96  14.67  10.4  4.4  0.0  2.6
Seosan  2010  97  23.77  10.8  -1.5  0.0  4.6
Seosan  2010  98  23.14  13.2  -2.8  0.0  4.3
Seosan  2010  99  22.93  17.7  2.3  0.0  4.4
Seosan  2010  100  5.86  13.5  6.7  0.0  1.3
Seosan  2010  101  13.19  19.4  5.5  0.1  3.1
Seosan  2010  102  13.51  18.5  6.8  6.0  2.5
Seosan  2010  103  21.86  6.8  3.5  0.5  4.6
Seosan  2010  104  12.42  7.2  2.8  0.0  3.4
Seosan  2010  105  23.69  11.5  -2.6  0.0  4.5
Seosan  2010  106  24.22  12.6  -0.7  0.0  4.9
Seosan  2010  107  20.61  13.3  -1.9  0.0  3.3
Seosan  2010  108  10.51  16.1  2.6  0.5  2.0
Seosan  2010  109  7.77  19.6  9.9  0.1  1.9
Seosan  2010  110  17.38  20.5  9.1  0.0  2.5
Seosan  2010  111  7.09  18.2  7.8  8.5  2.8
Seosan  2010  112  10.69  13.1  7.4  1.5  2.7
Seosan  2010  113  24.29  14.3  5.0  0.0  4.5
Seosan  2010  114  25.85  15.4  1.8  0.0  4.5
Seosan  2010  115  23.34  19.8  1.9  0.0  5.0
Seosan  2010  116  6.06  17.6  7.6  24.5  1.1
Seosan  2010  117  10.59  9.7  4.0  3.0  2.5
Seosan  2010  118  5.06  8.7  4.1  3.5  0.9
Seosan  2010  119  25.26  12.5  4.6  0.0  4.6
Seosan  2010  120  24.81  13.7  4.1  0.0  5.0
Seosan  2010  121  25.5  16.3  2.1  0.0  5.2
Seosan  2010  122  25.55  20.1  5.8  0.0  5.8
Seosan  2010  123  6.7  18.6  13.5  0.0  2.0
Seosan  2010  124  16.36  21.7  14.5  0.0  3.7
Seosan  2010  125  15.31  22.4  12.2  0.5  4.8
Seosan  2010  126  8.65  18.2  8.2  11.5  0.8
Seosan  2010  127  26.4  19.3  5.8  0.0  5.3
Seosan  2010  128  23.25  19.8  9.3  0.0  4.2
Seosan  2010  129  20.44  25.0  10.5  0.0  5.7
Seosan  2010  130  24.8  19.0  8.8  0.0  5.3
Seosan  2010  131  20.39  18.0  5.8  0.1  4.4
Seosan  2010  132  23.65  18.5  7.3  0.0  5.0
Seosan  2010  133  24.68  19.8  6.5  0.0  5.5
Seosan  2010  134  25.8  21.1  8.2  0.0  5.5
Seosan  2010  135  15.07  20.6  9.6  0.0  3.8
Seosan  2010  136  24.64  23.2  8.8  0.0  5.4
Seosan  2010  137  22.5  23.8  9.9  7.5  3.4
Seosan  2010  138  2.16  18.5  14.2  68.0  0.3
Seosan  2010  139  15.11  19.8  13.4  0.4  3.1
Seosan  2010  140  25.25  21.8  13.5  0.0  5.6
Seosan  2010  141  25.45  28.1  12.2  0.0  5.9
Seosan  2010  142  5.93  20.4  13.9  48.5  2.0
Seosan  2010  143  2.6  16.0  13.8  23.0  1.0
Seosan  2010  144  7.65  14.7  12.3  7.0  0.7
Seosan  2010  145  16.63  17.7  11.8  1.5  3.2
Seosan  2010  146  25.63  21.7  12.5  0.0  5.8
Seosan  2010  147  24.37  22.5  11.9  0.0  4.9
Seosan  2010  148  7.82  17.0  11.3  0.0  2.1
Seosan  2010  149  24.53  23.2  13.2  0.0  5.6
Seosan  2010  150  22.31  22.5  12.0  0.0  5.0
Seosan  2010  151  10.75  19.7  12.9  0.0  3.0
Seosan  2010  152  28.65  23.4  10.5  0.0  6.7
Seosan  2010  153  25.54  24.7  10.6  0.0  5.8
Seosan  2010  154  25.68  24.8  14.6  0.0  6.5
Seosan  2010  155  27.55  26.2  12.1  0.0  7.1
Seosan  2010  156  25.03  26.4  12.2  0.0  7.1
Seosan  2010  157  26.03  28.7  14.3  0.0  8.0
Seosan  2010  158  25.12  28.8  17.6  0.0  7.0
Seosan  2010  159  28.76  29.1  14.7  0.0  8.1
Seosan  2010  160  27.9  28.8  15.2  0.0  8.0
Seosan  2010  161  22.49  28.4  15.1  0.0  6.5
Seosan  2010  162  17.29  28.2  16.0  5.0  3.8
Seosan  2010  163  7.52  20.4  17.7  27.5  1.5
Seosan  2010  164  13.29  24.6  17.9  2.0  2.7
Seosan  2010  165  13.85  25.0  18.9  1.0  3.5
Seosan  2010  166  21.61  26.9  18.5  0.0  4.4
Seosan  2010  167  15.79  24.1  18.2  1.0  2.1
Seosan  2010  168  13.75  26.7  19.0  0.0  3.3
Seosan  2010  169  11.51  29.2  19.5  0.4  2.8
Seosan  2010  170  12.41  24.1  19.7  0.0  3.0
Seosan  2010  171  13.43  24.4  17.8  44.0  3.4
Seosan  2010  172  23.28  25.7  17.0  0.0  4.5
Seosan  2010  173  17.37  24.9  15.8  0.0  4.3
Seosan  2010  174  26.35  27.2  17.2  0.0  5.9
Seosan  2010  175  25.85  28.1  15.6  0.0  6.1
Seosan  2010  176  23.46  31.0  17.3  0.0  6.4
Seosan  2010  177  9.45  25.5  21.3  3.5  1.7
Seosan  2010  178  14.36  24.6  20.1  8.0  3.0
Seosan  2010  179  22.05  29.0  19.4  0.0  4.9
Seosan  2010  180  13.62  27.2  18.4  0.0  3.8
Seosan  2010  181  5.07  24.2  19.4  2.5  2.0
Seosan  2010  182  4.13  23.2  21.7  0.5  1.7
Seosan  2010  183  4.29  25.7  22.7  27.0  1.0
Seosan  2010  184  7.21  24.6  21.2  0.5  0.9
Seosan  2010  185  12.47  28.7  22.1  1.5  2.7
Seosan  2010  186  19.51  28.0  21.7  0.0  6.7
Seosan  2010  187  26.63  28.5  21.1  0.0  6.6
Seosan  2010  188  27.97  28.2  19.4  0.0  7.2
Seosan  2010  189  16.81  27.9  17.9  1.0  3.9
Seosan  2010  190  23.9  28.5  19.8  0.0  5.7
Seosan  2010  191  12.48  28.4  20.3  0.0  3.2
Seosan  2010  192  12.11  26.0  21.0  1.0  3.8
Seosan  2010  193  18.72  29.0  18.8  0.0  3.9
Seosan  2010  194  23.79  29.7  19.9  0.0  6.6
Seosan  2010  195  25.06  27.7  19.5  0.0  5.8
Seosan  2010  196  19.07  28.5  19.7  0.0  4.5
Seosan  2010  197  3.34  25.0  22.3  136.5  0.9
Seosan  2010  198  2.88  24.5  22.6  105.0  0.7
Seosan  2010  199  19.52  28.1  23.4  0.2  5.3
Seosan  2010  200  23.13  28.9  23.3  0.0  7.1
Seosan  2010  201  24.02  30.8  22.4  0.0  6.6
Seosan  2010  202  17.56  28.9  24.6  0.0  5.4
Seosan  2010  203  17.83  28.4  24.6  0.0  4.4
Seosan  2010  204  4.12  25.3  23.4  138.5  0.7
Seosan  2010  205  17.34  28.5  20.6  34.5  2.3
Seosan  2010  206  21.82  28.5  22.6  0.5  4.6
Seosan  2010  207  23.17  28.1  22.9  0.0  5.7
Seosan  2010  208  23.57  29.6  22.5  0.0  6.1
Seosan  2010  209  13.68  28.3  21.9  0.1  3.7
Seosan  2010  210  13.38  29.0  23.1  0.3  3.3
Seosan  2010  211  17.61  28.3  22.5  0.0  3.9
Seosan  2010  212  10.82  28.1  23.3  0.0  3.3
Seosan  2010  213  16.94  28.7  24.7  0.0  4.9
Seosan  2010  214  14.87  30.0  21.2  2.5  5.3
Seosan  2010  215  18.0  30.3  19.9  0.0  4.5
Seosan  2010  216  20.05  31.1  22.2  5.0  5.5
Seosan  2010  217  22.53  31.8  24.3  0.0  5.5
Seosan  2010  218  14.87  29.5  25.6  2.0  3.5
Seosan  2010  219  12.85  28.9  23.7  0.5  3.6
Seosan  2010  220  25.74  30.3  22.5  0.0  7.1
Seosan  2010  221  22.97  31.6  22.4  0.0  7.3
Seosan  2010  222  13.5  31.6  23.4  72.0  1.5
Seosan  2010  223  20.57  31.1  22.7  2.5  5.7
Seosan  2010  224  8.84  27.8  21.8  39.0  1.7
Seosan  2010  225  1.94  26.2  24.3  106.5  1.5
Seosan  2010  226  8.56  29.0  23.3  27.5  1.2
Seosan  2010  227  13.59  28.5  23.4  47.0  3.4
Seosan  2010  228  5.52  24.4  20.8  7.0  1.5
Seosan  2010  229  24.32  30.7  20.3  2.0  3.1
Seosan  2010  230  20.36  29.8  22.7  110.0  2.8
Seosan  2010  231  24.34  31.2  23.1  0.0  5.8
Seosan  2010  232  21.67  30.8  24.0  0.0  5.3
Seosan  2010  233  23.66  31.0  22.9  0.0  5.4
Seosan  2010  234  19.76  30.3  23.1  0.3  5.1
Seosan  2010  235  5.07  26.7  22.8  22.5  3.0
Seosan  2010  236  7.86  27.1  22.9  11.0  2.9
Seosan  2010  237  3.17  24.6  21.1  16.5  2.9
Seosan  2010  238  7.86  28.6  23.2  2.0  3.5
Seosan  2010  239  16.87  31.2  22.8  0.2  6.3
Seosan  2010  240  3.37  27.2  23.8  22.5  0.9
Seosan  2010  241  3.66  25.8  22.2  177.0  1.2
Seosan  2010  242  16.55  29.0  23.0  1.5  3.5
Seosan  2010  243  6.6  27.8  21.9  30.0  1.8
Seosan  2010  244  18.23  31.4  21.4  19.5  4.0
Seosan  2010  245  15.85  27.3  22.8  26.5  3.0
Seosan  2010  246  17.93  29.2  22.7  30.5  7.5
Seosan  2010  247  21.21  29.1  22.0  0.0  5.4
Seosan  2010  248  17.03  30.4  22.6  2.5  4.6
Seosan  2010  249  9.35  26.9  22.5  2.5  3.3
Seosan  2010  250  17.72  28.6  21.2  0.0  5.9
Seosan  2010  251  4.99  23.1  20.5  1.5  1.8
Seosan  2010  252  3.21  25.1  20.1  8.5  2.4
Seosan  2010  253  7.5  27.0  22.5  10.0  0.9
Seosan  2010  254  8.22  26.8  21.8  140.5  1.5
Seosan  2010  255  16.51  26.1  20.4  87.5  5.3
Seosan  2010  256  15.55  27.3  18.8  0.0  4.0
Seosan  2010  257  13.35  27.4  19.2  2.0  3.3
Seosan  2010  258  20.97  28.4  19.0  0.0  6.3
Seosan  2010  259  20.72  29.4  17.6  0.0  5.2
Seosan  2010  260  18.38  28.4  16.2  0.0  4.5
Seosan  2010  261  20.8  28.6  16.2  0.0  4.8
Seosan  2010  262  2.73  23.6  18.2  4.5  2.8
Seosan  2010  263  1.78  23.3  19.5  36.0  0.4
Seosan  2010  264  7.62  27.5  19.9  14.5  3.7
Seosan  2010  265  8.02  20.6  16.5  9.0  2.1
Seosan  2010  266  21.11  21.9  12.2  0.0  4.0
Seosan  2010  267  19.0  23.8  10.2  0.0  4.4
Seosan  2010  268  17.79  23.6  13.5  0.0  3.7
Seosan  2010  269  14.77  23.2  12.7  0.0  2.8
Seosan  2010  270  16.6  23.6  12.4  0.0  3.4
Seosan  2010  271  20.23  18.8  9.8  6.5  4.2
Seosan  2010  272  13.27  18.1  8.6  0.0  2.8
Seosan  2010  273  19.76  20.1  7.1  0.0  3.3
Seosan  2010  274  13.39  21.2  8.9  0.0  2.6
Seosan  2010  275  4.32  19.7  11.5  16.0  1.5
Seosan  2010  276  14.17  22.1  14.1  8.5  2.7
Seosan  2010  277  5.84  17.4  12.4  4.5  1.7
Seosan  2010  278  17.04  19.4  9.6  0.0  3.2
Seosan  2010  279  16.89  21.4  8.6  0.0  2.8
Seosan  2010  280  17.46  23.5  10.2  0.0  3.0
Seosan  2010  281  10.29  23.2  13.8  0.0  2.0
Seosan  2010  282  15.13  23.6  13.5  0.0  3.4
Seosan  2010  283  15.62  23.0  11.9  0.0  2.1
Seosan  2010  284  7.05  20.6  12.5  0.0  1.1
Seosan  2010  285  8.78  18.2  9.6  0.1  1.7
Seosan  2010  286  12.61  19.2  9.2  0.0  2.3
Seosan  2010  287  13.44  19.8  8.4  0.0  3.1
Seosan  2010  288  16.45  17.7  9.7  0.0  3.3
Seosan  2010  289  14.89  21.2  9.6  0.0  2.9
Seosan  2010  290  11.25  20.6  9.9  0.0  2.2
Seosan  2010  291  13.75  19.1  7.5  0.0  3.4
Seosan  2010  292  12.09  22.0  8.6  0.0  3.1
Seosan  2010  293  10.76  19.0  8.9  0.0  2.5
Seosan  2010  294  13.12  19.3  7.0  0.0  2.5
Seosan  2010  295  14.54  22.7  10.6  0.0  3.6
Seosan  2010  296  9.25  19.6  9.0  0.0  1.6
Seosan  2010  297  9.3  22.2  11.5  0.0  3.6
Seosan  2010  298  14.43  14.9  7.2  0.0  4.1
Seosan  2010  299  15.82  8.5  0.5  0.0  2.4
Seosan  2010  300  13.29  12.9  -0.7  0.0  2.2
Seosan  2010  301  14.16  12.9  0.0  0.0  2.3
Seosan  2010  302  15.16  16.6  1.3  0.0  3.2
Seosan  2010  303  14.2  18.0  5.8  0.0  3.1
Seosan  2010  304  13.52  17.8  6.1  0.0  2.9
Seosan  2010  305  12.97  16.3  3.8  0.0  4.2
Seosan  2010  306  14.5  11.2  2.4  0.0  3.9
Seosan  2010  307  11.48  13.6  0.2  0.0  2.3
Seosan  2010  308  12.58  16.4  3.0  0.0  2.9
Seosan  2010  309  8.2  16.2  6.2  0.0  1.5
Seosan  2010  310  6.19  14.8  7.8  0.0  1.7
Seosan  2010  311  8.93  15.7  6.6  2.0  2.6
Seosan  2010  312  6.54  12.2  3.8  1.4  3.3
Seosan  2010  313  6.76  9.6  4.5  0.0  2.2
Seosan  2010  314  11.57  11.7  0.4  0.0  2.4
Seosan  2010  315  6.81  16.7  1.6  0.0  3.5
Seosan  2010  316  11.03  14.6  3.4  0.0  2.6
Seosan  2010  317  11.92  16.2  2.3  0.0  2.5
Seosan  2010  318  10.55  12.1  6.1  0.0  3.6
Seosan  2010  319  13.15  6.8  -3.0  0.0  2.3
Seosan  2010  320  6.73  8.7  -3.0  0.0  2.7
Seosan  2010  321  5.35  11.3  -0.6  0.0  1.4
Seosan  2010  322  11.7  12.7  -2.0  0.0  2.2
Seosan  2010  323  7.27  11.8  -1.5  0.0  1.3
Seosan  2010  324  10.2  15.4  0.4  0.0  1.7
Seosan  2010  325  8.17  15.7  3.7  0.0  1.7
Seosan  2010  326  12.37  13.4  1.5  0.1  2.6
Seosan  2010  327  10.68  11.7  -3.7  0.0  2.6
Seosan  2010  328  4.86  10.6  -0.1  0.0  1.5
Seosan  2010  329  11.24  7.6  0.1  0.0  2.2
Seosan  2010  330  11.74  6.7  -3.0  0.0  2.5
Seosan  2010  331  5.5  11.3  -2.7  3.0  4.8
Seosan  2010  332  9.91  6.6  -2.7  5.0  2.7
Seosan  2010  333  11.09  10.5  -0.4  0.5  2.1
Seosan  2010  334  6.13  14.1  2.2  0.0  1.6
Seosan  2010  335  6.18  12.2  4.1  0.0  1.0
Seosan  2010  336  4.57  15.6  3.8  1.0  1.5
Seosan  2010  337  10.29  8.8  -2.5  0.0  1.5
Seosan  2010  338  7.97  8.4  -3.9  0.0  1.4
Seosan  2010  339  6.66  14.0  4.9  0.0  1.4
Seosan  2010  340  8.54  9.6  -0.8  0.0  1.7
Seosan  2010  341  10.86  4.9  -5.0  0.0  3.5
Seosan  2010  342  3.86  4.0  -2.5  6.2  1.5
Seosan  2010  343  10.73  4.6  -3.9  0.0  3.6
Seosan  2010  344  7.64  11.9  -4.3  0.2  4.3
Seosan  2010  345  10.47  8.3  -5.8  0.0  3.0
Seosan  2010  346  8.1  4.9  -7.3  0.0  2.6
Seosan  2010  347  4.0  7.6  1.7  0.0  3.2
Seosan  2010  348  9.18  4.1  -4.7  0.0  4.1
Seosan  2010  349  7.74  -3.9  -8.2  2.1  1.3
Seosan  2010  350  10.06  -1.1  -10.3  0.3  1.7
Seosan  2010  351  7.2  6.4  -2.0  1.0  2.0
Seosan  2010  352  9.07  8.4  -4.2  0.0  2.8
Seosan  2010  353  4.83  11.2  -0.3  0.0  3.9
Seosan  2010  354  8.26  10.0  -2.0  0.0  2.9
Seosan  2010  355  9.55  9.5  -1.4  0.0  3.3
Seosan  2010  356  8.85  9.6  -3.6  0.0  3.3
Seosan  2010  357  8.0  5.0  -5.0  0.0  4.1
Seosan  2010  358  10.13  -5.0  -9.0  0.1  4.2
Seosan  2010  359  5.75  -4.2  -9.1  5.5  0.4
Seosan  2010  360  6.01  -4.4  -10.6  8.1  0.5
Seosan  2010  361  8.01  4.1  -12.5  0.8  0.5
Seosan  2010  362  3.79  4.3  -2.5  6.1  0.8
Seosan  2010  363  10.28  1.6  -5.8  2.0  2.3
Seosan  2010  364  5.37  1.3  -3.9  3.0  2.0
Seosan  2010  365  8.3  -2.3  -7.5  0.0  2.6
Seosan  2011  1  9.64  -0.2  -12.6  0.0  3.1
Seosan  2011  2  9.3  1.0  -10.9  0.0  2.7
Seosan  2011  3  8.19  1.3  -9.0  0.0  2.8
Seosan  2011  4  5.43  2.2  -9.6  0.0  1.5
Seosan  2011  5  5.85  0.9  -2.2  0.0  1.6
Seosan  2011  6  10.48  -1.5  -6.2  0.0  1.0
Seosan  2011  7  11.65  -0.2  -12.4  0.0  2.0
Seosan  2011  8  5.25  3.2  -10.0  0.0  1.2
Seosan  2011  9  10.9  0.5  -8.1  0.0  1.3
Seosan  2011  10  11.22  -1.8  -13.4  0.0  1.0
Seosan  2011  11  7.64  0.8  -9.8  2.4  0.8
Seosan  2011  12  11.89  -2.0  -10.8  0.0  1.8
Seosan  2011  13  12.0  1.3  -11.9  0.0  0.8
Seosan  2011  14  7.72  3.4  -9.2  0.5  1.0
Seosan  2011  15  8.28  -2.2  -10.8  0.0  0.9
Seosan  2011  16  8.37  -6.3  -10.8  0.0  0.7
Seosan  2011  17  12.47  -1.6  -14.7  0.0  0.6
Seosan  2011  18  9.1  -0.5  -10.9  0.0  0.7
Seosan  2011  19  12.04  -0.3  -10.7  0.7  0.7
Seosan  2011  20  12.11  -2.7  -10.8  0.4  1.6
Seosan  2011  21  11.17  -0.4  -10.1  0.0  0.8
Seosan  2011  22  11.21  1.5  -9.1  0.0  0.6
Seosan  2011  23  4.35  2.3  -7.7  1.9  0.4
Seosan  2011  24  9.14  -3.2  -6.4  1.9  0.5
Seosan  2011  25  8.19  -2.6  -11.2  0.0  0.4
Seosan  2011  26  12.54  -2.8  -12.6  0.0  1.1
Seosan  2011  27  12.01  -2.6  -12.3  0.0  0.9
Seosan  2011  28  12.07  -1.8  -9.1  0.0  1.5
Seosan  2011  29  13.47  -3.2  -11.6  1.0  1.3
Seosan  2011  30  12.85  -2.7  -11.2  0.0  1.1
Seosan  2011  31  12.61  1.1  -14.0  0.0  0.7
Seosan  2011  32  12.26  5.8  -8.5  0.0  1.4
Seosan  2011  33  11.44  6.9  -4.5  0.0  0.6
Seosan  2011  34  7.56  6.2  -5.1  0.0  0.7
Seosan  2011  35  8.5  6.0  -0.6  0.0  0.7
Seosan  2011  36  10.94  5.6  -2.5  0.0  0.9
Seosan  2011  37  3.39  4.9  -3.1  0.0  0.3
Seosan  2011  38  8.84  5.4  -3.0  0.0  1.4
Seosan  2011  39  10.84  8.9  -1.2  0.0  1.3
Seosan  2011  40  13.78  2.6  -2.9  0.0  1.9
Seosan  2011  41  8.51  2.4  -5.8  0.0  0.7
Seosan  2011  42  16.12  2.7  -7.7  0.0  1.7
Seosan  2011  43  14.88  -1.8  -8.5  0.0  1.0
Seosan  2011  44  13.41  2.0  -10.3  0.0  1.1
Seosan  2011  45  7.84  0.1  -6.8  0.0  0.5
Seosan  2011  46  14.62  4.2  -8.6  0.0  1.2
Seosan  2011  47  9.5  4.1  -7.4  0.0  0.8
Seosan  2011  48  9.07  3.9  -2.7  0.8  1.2
Seosan  2011  49  15.06  8.5  -6.6  0.0  1.3
Seosan  2011  50  14.23  7.8  -5.9  0.0  1.6
Seosan  2011  51  15.11  12.4  -2.6  0.0  1.7
Seosan  2011  52  15.56  13.1  -1.0  0.0  2.2
Seosan  2011  53  15.45  12.2  -2.5  0.0  1.8
Seosan  2011  54  16.26  11.9  -4.5  0.0  1.7
Seosan  2011  55  15.37  11.7  -2.5  0.0  2.4
Seosan  2011  56  15.96  6.0  -4.0  0.0  2.6
Seosan  2011  57  15.74  14.3  -2.7  0.0  2.4
Seosan  2011  58  0.5  11.0  5.4  54.5  0.3
Seosan  2011  59  3.71  6.8  2.9  0.5  0.5
Seosan  2011  60  5.94  3.2  -1.3  3.0  1.3
Seosan  2011  61  17.97  2.6  -3.7  0.0  1.9
Seosan  2011  62  18.48  2.6  -6.5  0.0  1.7
Seosan  2011  63  19.28  5.3  -5.7  0.0  2.4
Seosan  2011  64  12.74  7.5  -4.5  0.0  1.9
Seosan  2011  65  12.93  9.1  -2.1  0.0  3.3
Seosan  2011  66  19.34  5.2  -1.1  0.0  3.4
Seosan  2011  67  17.1  7.3  -5.0  0.0  3.0
Seosan  2011  68  17.92  6.2  -2.3  0.0  3.8
Seosan  2011  69  17.7  7.0  -5.8  0.0  2.1
Seosan  2011  70  19.1  10.6  -4.5  0.0  2.4
Seosan  2011  71  18.18  13.0  0.7  0.0  3.5
Seosan  2011  72  11.96  13.9  6.5  0.0  2.0
Seosan  2011  73  5.96  9.2  2.2  0.0  1.0
Seosan  2011  74  18.58  5.7  -0.2  0.0  4.5
