[weather.met.weather]
!Title  =  Namwon  2007-2020
latitude  =35.5601
Longitude  =126.8682
!  TAV  and  AMP  inserted  by  'tav_amp'  on  31/12/2020  at  10:00  for  period  from      1/2007  to  366/2020  (ddd/yyyy)
tav  =    13.58  (oC)          !  annual  average  ambient  temperature
amp  =    18.14  (oC)          !  annual  amplitude  in  mean  monthly  temperature
  
  
site  year  day  radn  maxt  mint  rain  evap
Jeongeup  2010  156  16.883  28.4  15.7  0.0  4.367
Jeongeup  2010  157  15.331  31.0  16.8  4.5  3.98
Jeongeup  2010  158  19.572  28.6  17.9  4.5  4.824
Jeongeup  2010  159  18.464  30.1  16.4  0.0  4.727
Jeongeup  2010  160  20.921  32.4  15.8  0.0  5.452
Jeongeup  2010  161  17.694  32.4  17.6  0.0  4.937
Jeongeup  2010  162  10.121  29.5  18.2  0.3  3.726
Jeongeup  2010  163  8.12  27.2  19.3  3.0  2.834
Jeongeup  2010  164  9.683  28.1  20.6  0.5  2.974
Jeongeup  2010  165  9.352  28.8  21.3  0.0  2.853
Jeongeup  2010  166  11.917  28.3  20.1  22.0  3.252
Jeongeup  2010  167  14.035  30.5  19.0  0.0  3.683
Jeongeup  2010  168  12.811  30.4  19.6  0.0  3.562
Jeongeup  2010  169  9.581  30.1  21.9  0.0  3.232
Jeongeup  2010  170  8.579  28.5  21.6  8.0  2.566
Jeongeup  2010  171  8.69  27.3  19.7  0.0  2.518
Jeongeup  2010  172  15.705  28.5  19.1  0.0  4.065
Jeongeup  2010  173  19.266  29.2  16.5  0.0  5.046
Jeongeup  2010  174  20.154  29.1  17.2  0.0  5.284
Jeongeup  2010  175  19.148  30.5  16.9  0.0  4.912
Jeongeup  2010  176  12.577  33.2  20.1  0.3  3.857
Jeongeup  2010  177  8.233  27.6  21.0  5.5  2.67
Jeongeup  2010  178  8.007  25.3  21.5  0.1  2.452
Jeongeup  2010  179  9.227  29.7  20.8  0.0  2.736
Jeongeup  2010  180  11.669  30.6  22.1  0.0  3.444
Jeongeup  2010  181  11.552  31.0  22.6  7.5  3.438
Jeongeup  2010  182  7.987  30.7  22.0  108.0  2.524
Jeongeup  2010  183  7.981  29.4  25.1  21.0  2.537
Jeongeup  2010  184  7.974  28.7  24.8  1.5  2.462
Jeongeup  2010  185  8.523  29.8  23.9  0.5  2.604
Jeongeup  2010  186  10.181  30.6  23.7  0.0  2.961
Jeongeup  2010  187  17.838  33.0  21.8  0.0  4.778
Jeongeup  2010  188  20.159  30.9  21.7  0.0  5.466
Jeongeup  2010  189  16.038  30.3  20.0  0.0  4.532
Jeongeup  2010  190  18.135  32.3  22.1  0.0  4.941
Jeongeup  2010  191  10.909  32.3  21.7  0.0  3.752
Jeongeup  2010  192  7.902  25.4  21.3  117.5  2.18
Jeongeup  2010  193  12.438  29.5  20.5  0.0  3.39
Jeongeup  2010  194  10.65  30.0  20.9  0.0  3.085
Jeongeup  2010  195  14.184  29.4  20.6  0.0  3.877
Jeongeup  2010  196  14.833  32.3  20.8  0.0  4.197
Jeongeup  2010  197  7.951  28.9  24.3  26.5  2.654
Jeongeup  2010  198  8.047  29.4  24.4  80.5  2.747
Jeongeup  2010  199  15.005  32.8  26.2  0.0  4.851
Jeongeup  2010  200  18.747  33.6  24.5  0.0  5.528
Jeongeup  2010  201  13.53  31.7  26.7  0.1  4.593
Jeongeup  2010  202  15.059  34.1  26.2  0.0  4.966
Jeongeup  2010  203  19.456  34.6  26.3  0.0  5.88
Jeongeup  2010  204  11.816  32.8  25.9  0.0  4.024
Jeongeup  2010  205  8.486  31.8  22.5  25.0  2.569
Jeongeup  2010  206  11.996  31.2  23.0  4.0  3.443
Jeongeup  2010  207  12.636  32.6  23.3  0.1  3.747
Jeongeup  2010  208  13.715  33.1  23.3  5.5  3.816
Jeongeup  2010  209  9.949  31.3  23.3  14.0  3.291
Jeongeup  2010  210  10.477  31.7  24.7  0.1  3.302
Jeongeup  2010  211  8.476  31.2  24.9  0.0  2.773
Jeongeup  2010  212  10.98  33.2  23.8  0.0  3.519
Jeongeup  2010  213  17.208  35.6  26.5  0.0  5.056
Jeongeup  2010  214  10.162  32.9  26.3  2.0  3.162
Jeongeup  2010  215  9.918  33.1  25.3  24.0  3.014
Jeongeup  2010  216  14.487  34.7  25.2  0.0  4.287
Jeongeup  2010  217  16.095  34.7  25.6  0.0  4.992
Jeongeup  2010  218  9.839  33.1  25.7  22.0  3.078
Jeongeup  2010  219  13.846  33.3  24.1  10.5  3.91
Jeongeup  2010  220  16.537  33.9  23.5  0.0  4.663
Jeongeup  2010  221  17.261  35.5  23.1  0.0  5.047
Jeongeup  2010  222  7.443  32.1  25.4  37.0  2.351
Jeongeup  2010  223  8.61  31.3  24.8  44.5  2.901
Jeongeup  2010  224  15.516  33.3  23.4  0.5  4.551
Jeongeup  2010  225  9.308  32.4  24.7  114.0  2.945
Jeongeup  2010  226  10.682  33.9  28.2  0.5  3.702
Jeongeup  2010  227  7.303  30.1  25.4  68.0  2.416
Jeongeup  2010  228  8.027  29.0  23.5  100.5  2.304
Jeongeup  2010  229  10.147  32.6  23.4  63.5  2.939
Jeongeup  2010  230  14.942  34.8  25.1  0.0  4.3
Jeongeup  2010  231  17.255  35.2  24.3  0.0  4.918
Jeongeup  2010  232  15.601  34.8  25.9  0.0  4.532
Jeongeup  2010  233  15.766  34.8  24.5  0.0  4.484
Jeongeup  2010  234  16.676  35.0  25.4  0.1  4.899
Jeongeup  2010  235  12.795  34.0  25.6  0.0  3.936
Jeongeup  2010  236  10.626  33.7  25.2  1.0  3.248
Jeongeup  2010  237  9.42  32.1  24.4  11.5  2.841
Jeongeup  2010  238  8.64  30.6  23.4  30.5  2.718
Jeongeup  2010  239  9.023  31.2  24.7  0.2  2.805
Jeongeup  2010  240  9.403  29.9  23.7  20.5  2.889
Jeongeup  2010  241  8.207  30.6  23.5  10.0  2.575
Jeongeup  2010  242  6.702  29.4  24.6  3.0  2.012
Jeongeup  2010  243  7.709  30.6  23.5  60.0  2.21
Jeongeup  2010  244  12.459  34.4  22.2  26.0  3.625
Jeongeup  2010  245  11.264  31.4  25.9  7.0  3.662
Jeongeup  2010  246  16.08  34.3  25.1  0.0  4.434
Jeongeup  2010  247  12.091  32.9  22.9  0.0  3.365
Jeongeup  2010  248  14.61  34.8  24.2  0.0  4.162
Jeongeup  2010  249  6.849  29.5  24.4  2.0  2.189
Jeongeup  2010  250  7.013  29.2  23.1  0.1  2.255
Jeongeup  2010  251  6.767  28.2  22.3  0.5  2.395
Jeongeup  2010  252  8.861  30.4  23.0  0.0  2.882
Jeongeup  2010  253  11.853  32.3  24.8  0.5  3.421
Jeongeup  2010  254  6.239  27.3  24.3  48.0  1.952
Jeongeup  2010  255  9.62  28.3  21.7  9.0  2.697
Jeongeup  2010  256  12.174  28.8  20.6  0.5  3.172
Jeongeup  2010  257  8.713  28.0  20.3  0.0  2.448
Jeongeup  2010  258  14.635  30.3  21.1  4.0  3.615
Jeongeup  2010  259  17.14  30.3  19.2  0.0  4.022
Jeongeup  2010  260  16.758  31.1  19.2  0.0  4.081
Jeongeup  2010  261  16.871  32.5  19.0  0.0  4.232
Jeongeup  2010  262  11.491  30.1  19.5  0.0  3.079
Jeongeup  2010  263  8.888  30.9  23.6  0.0  2.767
Jeongeup  2010  264  12.526  32.5  23.8  1.0  3.694
Jeongeup  2010  265  5.775  26.2  17.6  10.5  1.56
Jeongeup  2010  266  12.479  23.8  15.5  0.0  2.729
Jeongeup  2010  267  15.285  25.2  13.4  0.0  3.07
Jeongeup  2010  268  13.288  25.9  12.5  0.0  2.884
Jeongeup  2010  269  5.982  23.0  16.7  0.0  1.942
Jeongeup  2010  270  9.439  25.6  15.9  0.0  2.338
Jeongeup  2010  271  13.429  21.9  11.2  0.0  2.965
Jeongeup  2010  272  6.032  20.2  11.0  0.0  1.63
Jeongeup  2010  273  15.692  21.9  9.2  0.0  2.749
Jeongeup  2010  274  10.397  25.0  9.7  0.0  2.13
Jeongeup  2010  275  6.169  23.0  13.6  9.0  1.702
Jeongeup  2010  276  8.972  23.9  16.1  1.0  2.369
Jeongeup  2010  277  5.341  17.6  14.7  6.5  1.427
Jeongeup  2010  278  9.757  20.4  12.5  0.3  2.075
Jeongeup  2010  279  13.855  23.6  10.3  0.0  2.531
Jeongeup  2010  280  13.226  25.7  11.6  0.0  2.542
Jeongeup  2010  281  5.432  24.2  16.2  2.5  1.581
Jeongeup  2010  282  10.913  24.2  15.0  0.0  2.194
Jeongeup  2010  283  11.458  24.4  14.7  0.0  2.262
Jeongeup  2010  284  5.913  23.6  13.4  0.3  1.48
Jeongeup  2010  285  7.531  22.7  13.4  0.0  1.808
Jeongeup  2010  286  5.729  19.4  11.7  0.0  1.49
Jeongeup  2010  287  9.323  20.5  9.2  0.0  1.898
Jeongeup  2010  288  13.74  19.3  9.7  0.0  2.582
Jeongeup  2010  289  13.132  23.2  10.7  0.0  2.514
Jeongeup  2010  290  10.399  23.1  11.5  0.0  1.948
Jeongeup  2010  291  9.985  22.9  9.3  0.0  1.835
Jeongeup  2010  292  9.997  25.0  9.7  0.0  1.842
Jeongeup  2010  293  9.757  22.8  10.3  0.0  1.744
Jeongeup  2010  294  9.936  21.7  11.3  0.0  1.751
Jeongeup  2010  295  11.769  24.3  11.3  0.0  2.048
Jeongeup  2010  296  4.934  21.4  10.3  2.0  1.362
Jeongeup  2010  297  4.481  21.7  15.1  20.0  1.1
Jeongeup  2010  298  7.86  15.5  7.6  0.0  1.844
Jeongeup  2010  299  12.331  9.5  0.7  0.0  2.191
Jeongeup  2010  300  8.223  13.9  -1.4  0.0  1.255
Jeongeup  2010  301  11.92  14.3  1.0  0.0  1.57
Jeongeup  2010  302  11.917  17.6  1.0  0.0  1.523
Jeongeup  2010  303  10.49  19.7  4.8  0.0  1.508
Jeongeup  2010  304  9.866  18.0  7.4  0.0  1.478
Jeongeup  2010  305  11.046  17.0  7.1  0.0  1.582
Jeongeup  2010  306  11.28  11.8  3.6  0.0  1.745
Jeongeup  2010  307  10.277  14.6  2.0  0.0  1.451
Jeongeup  2010  308  10.743  17.8  5.1  0.0  1.656
Jeongeup  2010  309  10.136  18.6  6.8  0.0  1.493
Jeongeup  2010  310  9.459  18.0  6.5  0.0  1.333
Jeongeup  2010  311  9.395  17.7  7.6  0.0  1.55
Jeongeup  2010  312  3.853  15.5  5.8  1.0  1.551
Jeongeup  2010  313  6.582  10.4  6.2  0.0  1.991
Jeongeup  2010  314  10.097  13.5  1.9  0.0  1.153
Jeongeup  2010  315  8.187  19.9  2.8  1.5  1.461
Jeongeup  2010  316  10.555  15.6  6.0  0.0  1.74
Jeongeup  2010  317  8.299  17.8  2.6  0.0  1.291
Jeongeup  2010  318  4.759  12.7  5.5  0.0  1.449
Jeongeup  2010  319  9.783  8.7  -0.5  0.0  1.228
Jeongeup  2010  320  10.012  11.1  -2.2  0.0  1.101
Jeongeup  2010  321  9.595  13.1  2.8  0.0  1.178
Jeongeup  2010  322  9.682  13.6  0.8  0.0  1.066
Jeongeup  2010  323  6.439  12.4  -0.1  0.0  0.85
Jeongeup  2010  324  9.15  17.9  1.4  0.0  1.093
Jeongeup  2010  325  8.188  18.6  6.2  0.0  1.218
Jeongeup  2010  326  8.981  14.9  0.3  5.5  1.335
Jeongeup  2010  327  8.239  11.3  -1.9  0.0  0.9
Jeongeup  2010  328  4.249  12.9  1.5  0.0  0.889
Jeongeup  2010  329  4.914  8.4  1.8  0.0  1.074
Jeongeup  2010  330  8.528  7.0  -0.6  0.0  1.06
Jeongeup  2010  331  3.768  12.5  -2.2  1.0  1.14
Jeongeup  2010  332  8.791  6.8  -1.6  0.0  1.065
Jeongeup  2010  333  8.549  14.1  2.0  4.5  1.129
Jeongeup  2010  334  6.01  16.1  4.7  13.5  0.842
Jeongeup  2010  335  8.817  17.8  2.4  0.0  0.948
Jeongeup  2010  336  3.54  16.9  6.7  0.1  1.266
Jeongeup  2010  337  6.607  12.9  -1.1  1.5  1.469
Jeongeup  2010  338  8.655  11.1  -1.9  0.0  0.83
Jeongeup  2010  339  3.696  14.9  1.6  0.0  0.872
Jeongeup  2010  340  4.878  11.3  0.1  0.0  1.127
Jeongeup  2010  341  8.377  4.2  -3.0  0.0  0.786
Jeongeup  2010  342  3.261  7.1  -3.1  6.0  0.722
Jeongeup  2010  343  8.4  5.3  -1.8  0.1  0.906
Jeongeup  2010  344  7.459  13.3  -2.1  0.0  1.39
Jeongeup  2010  345  6.719  9.5  -4.4  0.0  1.112
Jeongeup  2010  346  3.488  6.5  -7.6  0.0  0.719
Jeongeup  2010  347  3.153  4.8  -0.1  8.0  0.511
Jeongeup  2010  348  4.786  4.4  -4.1  0.1  0.782
Jeongeup  2010  349  8.313  -3.0  -9.0  1.2  0.7
Jeongeup  2010  350  8.305  1.1  -9.1  0.1  0.583
Jeongeup  2010  351  3.724  6.4  -0.8  1.0  0.659
Jeongeup  2010  352  8.424  9.7  -1.8  0.0  0.677
Jeongeup  2010  353  5.287  14.8  1.0  0.0  1.137
Jeongeup  2010  354  7.637  9.9  0.0  0.0  0.669
Jeongeup  2010  355  7.442  10.2  -2.3  0.0  0.641
Jeongeup  2010  356  8.097  10.4  -0.9  0.0  0.76
Jeongeup  2010  357  5.03  6.6  -2.4  0.0  0.796
Jeongeup  2010  358  8.435  -2.4  -8.4  0.2  0.792
Jeongeup  2010  359  7.461  -2.3  -9.8  3.5  0.535
Jeongeup  2010  360  6.553  -0.3  -9.1  2.5  0.48
Jeongeup  2010  361  6.104  5.6  -2.5  0.5  0.85
Jeongeup  2010  362  3.946  6.3  -1.8  7.0  0.822
Jeongeup  2010  363  5.534  1.7  -2.4  0.6  0.549
Jeongeup  2010  364  3.173  1.5  -4.7  19.0  0.435
Jeongeup  2010  365  6.616  -2.1  -7.7  5.7  0.411
Jeongeup  2011  1  8.618  -1.6  -11.0  0.0  0.436
Jeongeup  2011  2  8.044  1.8  -12.4  0.0  0.417
Jeongeup  2011  3  6.405  -0.2  -7.8  0.0  0.481
Jeongeup  2011  4  4.692  3.4  -8.4  0.0  0.474
Jeongeup  2011  5  3.439  2.3  -2.2  0.0  0.682
Jeongeup  2011  6  4.862  -1.7  -4.6  1.0  0.557
Jeongeup  2011  7  8.58  -0.4  -10.8  0.0  0.532
Jeongeup  2011  8  6.184  3.9  -10.1  0.0  0.545
Jeongeup  2011  9  5.127  0.5  -7.6  0.0  0.692
Jeongeup  2011  10  8.955  -2.8  -10.7  0.0  0.529
Jeongeup  2011  11  6.13  1.5  -10.0  0.5  0.606
Jeongeup  2011  12  9.103  -0.9  -9.4  0.3  0.705
Jeongeup  2011  13  9.214  1.5  -11.6  0.0  0.572
Jeongeup  2011  14  4.98  4.0  -7.8  0.0  0.729
Jeongeup  2011  15  6.602  -1.0  -12.2  1.6  0.748
Jeongeup  2011  16  4.549  -6.1  -12.9  0.4  0.368
Jeongeup  2011  17  8.283  -1.9  -14.4  0.0  0.467
Jeongeup  2011  18  4.044  0.2  -9.8  0.0  0.51
Jeongeup  2011  19  8.587  0.2  -6.7  0.0  0.655
Jeongeup  2011  20  5.729  -2.4  -9.8  0.3  0.549
Jeongeup  2011  21  9.4  -0.5  -10.2  0.0  0.598
Jeongeup  2011  22  6.805  3.2  -10.6  0.0  0.661
Jeongeup  2011  23  3.754  4.0  -6.9  1.6  0.614
Jeongeup  2011  24  4.433  -1.9  -6.5  1.8  0.563
Jeongeup  2011  25  7.448  -0.3  -9.4  0.1  0.588
Jeongeup  2011  26  7.644  -1.3  -11.1  0.0  0.573
Jeongeup  2011  27  9.313  -1.6  -9.7  0.0  0.769
Jeongeup  2011  28  9.005  -1.9  -8.0  0.0  0.733
Jeongeup  2011  29  7.875  -1.9  -11.3  1.0  0.644
Jeongeup  2011  30  7.93  -3.2  -11.8  1.8  0.577
Jeongeup  2011  31  8.738  0.9  -12.7  0.1  0.648
Jeongeup  2011  32  8.345  6.9  -7.9  0.0  0.822
Jeongeup  2011  33  9.165  7.5  -3.1  0.0  0.894
Jeongeup  2011  34  10.225  8.4  -4.1  0.0  1.151
Jeongeup  2011  35  9.758  8.7  -3.6  0.0  0.943
Jeongeup  2011  36  9.904  6.7  -4.6  0.0  0.896
Jeongeup  2011  37  5.459  9.7  -2.7  0.0  0.862
Jeongeup  2011  38  5.503  6.2  -1.0  0.0  0.85
Jeongeup  2011  39  4.13  5.2  -0.5  0.3  0.702
Jeongeup  2011  40  7.339  3.6  -3.4  0.0  0.883
Jeongeup  2011  41  4.206  0.7  -4.1  0.0  0.749
Jeongeup  2011  42  11.946  2.6  -6.9  0.0  1.109
Jeongeup  2011  43  8.238  -1.6  -6.8  0.1  0.94
Jeongeup  2011  44  10.412  1.0  -8.7  0.0  0.972
Jeongeup  2011  45  6.404  1.2  -6.7  0.0  0.836
Jeongeup  2011  46  12.127  4.8  -7.2  0.0  1.11
Jeongeup  2011  47  6.592  6.4  -5.7  2.5  0.874
Jeongeup  2011  48  4.484  2.2  -1.1  3.0  0.688
Jeongeup  2011  49  12.306  6.5  -4.5  0.0  1.129
Jeongeup  2011  50  10.963  8.8  -3.3  0.0  1.25
Jeongeup  2011  51  11.382  11.3  -2.5  0.0  1.284
Jeongeup  2011  52  13.082  12.3  -2.5  0.0  1.444
Jeongeup  2011  53  10.09  11.9  -2.3  0.0  1.243
Jeongeup  2011  54  10.768  14.7  -1.3  0.0  1.381
Jeongeup  2011  55  13.359  16.5  0.1  0.0  1.667
Jeongeup  2011  56  8.571  8.1  -1.6  0.0  1.377
Jeongeup  2011  57  13.106  17.7  -4.3  0.0  1.813
Jeongeup  2011  58  4.91  14.5  7.6  44.5  1.061
Jeongeup  2011  59  4.954  8.8  4.7  7.0  0.861
Jeongeup  2011  60  5.444  4.8  -0.2  3.5  0.954
Jeongeup  2011  61  13.738  3.9  -4.2  0.0  1.61
Jeongeup  2011  62  13.019  3.4  -5.2  0.0  1.433
Jeongeup  2011  63  13.65  5.7  -5.2  0.0  1.489
Jeongeup  2011  64  10.369  9.2  -3.8  0.0  1.413
Jeongeup  2011  65  12.64  10.5  -0.5  0.0  1.775
Jeongeup  2011  66  13.0  5.8  -0.4  0.0  1.845
Jeongeup  2011  67  14.843  9.3  -3.6  0.0  1.894
Jeongeup  2011  68  14.007  6.7  -2.8  0.0  1.765
Jeongeup  2011  69  15.03  8.8  -2.7  0.0  1.958
Jeongeup  2011  70  15.217  12.7  -1.0  0.0  2.199
Jeongeup  2011  71  14.082  16.9  1.4  0.0  2.428
Jeongeup  2011  72  13.694  18.7  2.8  0.0  2.197
Jeongeup  2011  73  11.013  17.0  3.6  0.0  1.755
Jeongeup  2011  74  12.52  7.3  0.5  0.0  2.05
Jeongeup  2011  75  13.655  6.5  -2.3  0.0  1.971
Jeongeup  2011  76  16.056  7.9  -3.0  0.0  2.081
Jeongeup  2011  77  11.292  15.9  -3.3  0.0  2.282
Jeongeup  2011  78  9.897  16.5  8.4  0.0  2.213
Jeongeup  2011  79  6.04  9.4  4.1  17.5  1.149
Jeongeup  2011  80  7.167  13.2  4.0  0.0  1.506
Jeongeup  2011  81  14.625  5.9  -0.5  0.0  2.387
Jeongeup  2011  82  15.993  7.8  -3.6  0.0  2.114
Jeongeup  2011  83  11.894  10.5  -0.4  1.5  2.164
Jeongeup  2011  84  14.16  6.4  -0.9  0.0  2.274
Jeongeup  2011  85  17.144  8.6  -2.5  0.0  2.277
Jeongeup  2011  86  14.81  12.8  -1.3  0.0  2.693
Jeongeup  2011  87  15.39  11.6  1.7  0.0  2.471
Jeongeup  2011  88  15.972  11.2  -2.0  0.0  2.177
Jeongeup  2011  89  17.474  14.2  0.0  0.0  2.62
Jeongeup  2011  90  17.554  18.8  -0.1  0.0  2.739
Jeongeup  2011  91  17.838  19.4  0.2  0.0  3.084
Jeongeup  2011  92  6.6  15.4  6.1  0.0  1.808
Jeongeup  2011  93  6.434  9.9  5.5  2.5  1.229
Jeongeup  2011  94  16.723  15.4  2.9  0.0  2.636
Jeongeup  2011  95  18.352  18.6  0.9  0.0  3.152
Jeongeup  2011  96  14.885  20.6  1.2  2.5  2.959
Jeongeup  2011  97  6.591  15.8  8.4  19.5  1.425
Jeongeup  2011  98  12.809  16.9  6.2  2.0  2.268
Jeongeup  2011  99  17.485  17.3  1.9  0.0  2.843
Jeongeup  2011  100  15.761  20.6  4.3  0.0  3.28
Jeongeup  2011  101  17.722  14.8  3.0  5.5  3.064
Jeongeup  2011  102  19.374  17.3  1.6  0.0  3.388
Jeongeup  2011  103  19.228  18.9  2.8  0.0  3.602
Jeongeup  2011  104  18.336  20.3  2.4  0.0  3.563
Jeongeup  2011  105  16.265  26.2  10.1  0.0  3.583
Jeongeup  2011  106  19.525  19.2  6.3  0.0  3.44
Jeongeup  2011  107  18.301  21.3  4.8  0.0  3.339
Jeongeup  2011  108  7.308  10.9  5.2  1.0  1.741
Jeongeup  2011  109  17.124  14.9  2.9  0.0  2.837
Jeongeup  2011  110  19.222  19.1  2.8  0.0  3.415
Jeongeup  2011  111  14.529  22.6  5.9  0.0  3.652
Jeongeup  2011  112  7.116  15.6  8.4  15.0  1.566
Jeongeup  2011  113  17.758  16.0  6.7  0.0  3.1
Jeongeup  2011  114  19.759  15.9  4.8  0.0  3.498
Jeongeup  2011  115  16.767  20.1  7.2  0.2  3.808
Jeongeup  2011  116  7.237  18.5  10.9  19.5  2.087
Jeongeup  2011  117  14.784  16.0  7.5  0.5  2.756
Jeongeup  2011  118  19.951  15.8  6.3  0.0  3.577
Jeongeup  2011  119  15.189  22.9  4.7  0.0  4.121
Jeongeup  2011  120  8.991  25.4  14.5  24.0  3.08
Jeongeup  2011  121  17.234  17.7  9.8  1.5  3.45
Jeongeup  2011  122  15.846  21.5  8.8  0.0  3.361
Jeongeup  2011  123  15.113  22.0  9.5  0.0  3.409
Jeongeup  2011  124  17.454  23.0  7.0  0.0  3.699
Jeongeup  2011  125  20.899  26.2  9.0  0.0  4.623
Jeongeup  2011  126  9.044  21.2  12.0  0.0  3.079
Jeongeup  2011  127  10.612  25.1  16.3  0.0  2.751
Jeongeup  2011  128  12.954  27.2  15.5  0.0  3.255
Jeongeup  2011  129  9.779  27.3  16.3  1.5  3.033
Jeongeup  2011  130  7.593  23.7  17.4  53.5  2.056
Jeongeup  2011  131  7.614  22.3  17.9  37.5  2.031
Jeongeup  2011  132  7.635  18.7  9.6  2.5  1.991
Jeongeup  2011  133  21.273  21.4  8.7  0.0  4.682
Jeongeup  2011  134  21.633  25.0  10.4  0.0  5.002
Jeongeup  2011  135  18.113  27.1  9.6  0.0  4.943
Jeongeup  2011  136  15.808  23.6  11.9  0.0  3.854
Jeongeup  2011  137  21.045  24.9  8.0  0.0  4.481
Jeongeup  2011  138  19.515  28.1  11.9  0.0  5.075
Jeongeup  2011  139  18.981  28.1  18.5  0.0  5.285
Jeongeup  2011  140  11.558  27.9  18.5  0.0  3.35
Jeongeup  2011  141  8.575  23.3  14.7  4.0  2.062
Jeongeup  2011  142  10.036  22.1  14.2  0.2  2.677
Jeongeup  2011  143  12.386  21.3  13.3  2.5  2.967
Jeongeup  2011  144  18.298  28.6  10.2  0.0  4.31
Jeongeup  2011  145  13.307  30.0  14.9  0.0  3.928
Jeongeup  2011  146  7.868  19.5  15.7  5.0  2.333
Jeongeup  2011  147  9.105  22.2  15.5  0.0  2.438
Jeongeup  2011  148  15.018  26.7  13.7  0.0  3.694
Jeongeup  2011  149  21.044  29.1  14.8  0.0  5.142
Jeongeup  2011  150  18.607  28.6  14.9  0.0  4.932
Jeongeup  2011  151  7.925  23.5  18.5  0.0  2.995
Jeongeup  2011  152  14.396  26.6  17.5  0.0  3.825
Jeongeup  2011  153  18.417  27.6  14.7  0.0  4.276
Jeongeup  2011  154  19.095  28.4  12.9  0.0  4.474
Jeongeup  2011  155  18.658  27.9  16.7  0.0  4.681
Jeongeup  2011  156  18.889  28.5  16.8  0.0  4.571
Jeongeup  2011  157  16.222  29.3  14.0  0.0  4.169
Jeongeup  2011  158  19.795  28.9  16.3  0.0  4.885
Jeongeup  2011  159  19.244  30.8  15.6  0.0  4.875
Jeongeup  2011  160  8.44  25.1  18.3  0.5  2.541
Jeongeup  2011  161  8.111  27.8  19.1  0.2  2.384
Jeongeup  2011  162  15.916  31.0  19.9  0.0  4.279
Jeongeup  2011  163  17.034  30.4  18.9  0.0  4.648
Jeongeup  2011  164  16.034  25.5  16.9  0.0  3.973
Jeongeup  2011  165  13.251  28.2  16.3  0.0  3.586
Jeongeup  2011  166  10.134  29.4  18.4  0.0  3.049
Jeongeup  2011  167  15.26  31.4  17.8  0.0  4.207
Jeongeup  2011  168  12.365  28.3  18.8  0.0  3.392
Jeongeup  2011  169  12.477  29.3  17.7  0.3  3.558
Jeongeup  2011  170  18.603  31.3  17.4  0.0  4.912
Jeongeup  2011  171  20.272  30.3  17.9  0.0  5.101
Jeongeup  2011  172  20.716  32.4  17.7  0.0  5.476
Jeongeup  2011  173  8.466  26.8  23.0  22.5  2.65
Jeongeup  2011  174  9.021  30.8  24.4  5.5  3.239
Jeongeup  2011  175  8.016  27.0  23.5  25.0  2.499
Jeongeup  2011  176  8.014  28.0  21.5  39.5  2.286
Jeongeup  2011  177  8.233  26.6  20.7  13.0  3.059
Jeongeup  2011  178  10.01  26.5  19.6  0.0  3.385
Jeongeup  2011  179  17.014  33.1  17.7  0.5  4.626
Jeongeup  2011  180  13.004  32.2  25.4  5.5  4.42
Jeongeup  2011  181  7.993  28.0  24.0  2.5  2.702
Jeongeup  2011  182  10.656  29.4  23.0  0.0  3.081
Jeongeup  2011  183  11.205  32.5  23.7  0.0  3.483
Jeongeup  2011  184  7.974  27.9  21.8  40.5  2.596
Jeongeup  2011  185  17.413  28.3  19.8  3.5  4.337
Jeongeup  2011  186  20.848  31.0  17.8  0.0  5.177
Jeongeup  2011  187  7.951  24.0  20.6  1.5  2.274
Jeongeup  2011  188  7.942  28.2  22.7  6.0  2.549
Jeongeup  2011  189  7.933  27.1  24.0  22.0  2.356
Jeongeup  2011  190  7.923  26.8  22.3  77.0  2.286
Jeongeup  2011  191  8.135  30.3  22.1  93.0  2.35
Jeongeup  2011  192  8.457  30.1  21.2  18.0  2.408
Jeongeup  2011  193  7.891  27.2  22.7  81.0  2.256
Jeongeup  2011  194  7.879  29.0  24.7  0.1  2.695
Jeongeup  2011  195  10.526  31.2  25.1  1.0  3.433
Jeongeup  2011  196  12.064  32.8  25.4  1.5  4.027
Jeongeup  2011  197  13.599  32.9  23.5  0.0  3.992
Jeongeup  2011  198  16.019  34.1  23.3  0.0  4.541
Jeongeup  2011  199  20.427  34.9  23.3  0.0  5.79
Jeongeup  2011  200  21.623  35.3  23.0  0.0  6.203
Jeongeup  2011  201  18.616  34.5  24.8  0.0  5.359
Jeongeup  2011  202  11.743  32.6  23.9  21.5  3.377
Jeongeup  2011  203  8.08  29.5  23.4  11.5  2.394
Jeongeup  2011  204  8.946  29.5  23.6  0.1  2.682
Jeongeup  2011  205  7.934  29.4  23.5  4.5  2.402
Jeongeup  2011  206  17.068  33.0  22.9  0.0  4.752
Jeongeup  2011  207  8.779  32.5  25.5  0.0  3.476
Jeongeup  2011  208  12.173  32.3  27.2  0.5  4.155
Jeongeup  2011  209  15.011  33.3  27.2  0.1  4.823
Jeongeup  2011  210  14.106  32.5  25.6  0.2  4.317
Jeongeup  2011  211  11.773  33.0  25.3  0.0  3.644
Jeongeup  2011  212  11.748  32.8  24.3  1.0  3.607
Jeongeup  2011  213  8.432  30.1  24.2  98.5  2.576
Jeongeup  2011  214  13.67  33.4  24.1  0.0  3.881
Jeongeup  2011  215  13.422  34.3  24.5  0.0  4.043
Jeongeup  2011  216  17.003  35.0  24.0  0.0  4.85
